Date,Open,High,Low,Close,Volume
2015-06-11,31.55,31.575,31.236,31.42,6498859
2015-06-12,31.274,31.475,31.072,31.101,4706133
2015-06-15,30.951,31.183,30.825,31.017,12748407
2015-06-16,30.971,31.274,30.816,31.192,4168404
2015-06-17,31.192,31.475,31.008,31.355,4121968
2015-06-18,31.384,31.677,31.365,31.429,7848678
2015-06-19,31.31,31.411,30.731,30.759,10014633
2015-06-22,30.869,30.951,30.438,30.639,6641433
2015-06-23,30.513,30.586,30.053,30.091,5165946
2015-06-24,30.091,30.218,29.981,30.072,10042649
2015-06-25,30.053,30.053,29.383,29.383,7056746
2015-06-26,29.358,29.56,29.107,29.459,6762319
2015-06-29,29.429,29.743,29.164,29.173,5306542
2015-06-30,29.309,29.468,28.696,28.824,7748281
2015-07-01,28.906,29.117,28.842,29.107,5150660
2015-07-02,29.3,29.66,29.237,29.4,6045275
2015-07-06,29.309,29.55,29.016,29.3,5093103
2015-07-07,29.439,30.182,29.429,30.062,7696069
2015-07-08,29.87,30.173,29.723,29.905,6881138
2015-07-09,29.971,30.136,29.686,29.814,9718245
2015-07-10,29.814,30.182,29.723,30.045,8623495
2015-07-13,30.146,30.218,29.769,29.999,13577072
2015-07-14,30.072,30.227,29.861,30.062,6536275
2015-07-15,30.045,30.163,29.824,30.136,3008593
2015-07-16,30.136,30.916,30.136,30.816,9712141
2015-07-17,30.816,30.99,30.513,30.723,9262818
2015-07-20,30.677,30.677,30.354,30.631,5179220
2015-07-21,30.556,30.606,30.062,30.072,11929985
2015-07-22,30.082,30.273,29.999,30.072,11562634
2015-07-23,29.954,29.961,28.512,28.658,18632790
2015-07-24,28.658,28.87,28.346,28.356,12944288
2015-07-27,28.346,28.74,28.1,28.1,12982660
2015-07-28,28.302,28.779,28.236,28.439,16640151
2015-07-29,28.834,29.107,28.117,28.567,13997730
2015-07-30,28.547,29.155,28.547,29.036,10900203
2015-07-31,29.309,29.796,29.247,29.439,9441698
2015-08-03,29.419,29.888,29.4,29.769,8647869
2015-08-04,29.778,29.843,29.089,29.127,7849769
2015-08-05,29.274,29.531,29.089,29.107,5940739
2015-08-06,29.155,29.392,28.678,29.348,8747733
2015-08-07,29.274,29.954,29.182,29.761,8597116
2015-08-10,29.769,29.888,29.318,29.521,6400091
2015-08-11,29.569,29.853,29.3,29.439,6965367
2015-08-12,29.493,30.374,29.468,30.282,10342902
2015-08-13,30.123,30.466,29.799,30.337,5772913
2015-08-14,30.19,30.718,30.089,30.642,4704823
2015-08-17,30.522,31.2,30.496,30.948,6065468
2015-08-18,30.781,31.142,30.598,31.123,7420606
2015-08-19,31.023,31.755,30.874,31.663,11351835
2015-08-20,31.496,31.902,31.263,31.31,7697721
2015-08-21,31.273,31.45,30.496,30.568,12587143
2015-08-24,30.253,31.069,29.781,30.235,22052811
2015-08-25,30.727,30.996,28.131,28.161,28570392
2015-08-26,28.883,29.484,28.411,29.124,19448767
2015-08-27,29.327,29.449,28.891,29.382,8091103
2015-08-28,29.273,29.512,28.65,29.086,7997831
2015-08-31,28.864,28.9,28.078,28.495,11138196
2015-09-01,28.171,28.384,27.559,27.753,10141353
2015-09-02,27.976,28.105,27.632,27.753,8745732
2015-09-03,27.882,28.113,27.734,28.029,7303367
2015-09-04,27.789,27.882,27.41,27.53,6260753
2015-09-08,27.854,28.096,27.763,28.058,4148431
2015-09-09,28.105,28.263,27.54,27.595,4870854
2015-09-10,27.835,27.892,27.456,27.559,7026658
2015-09-11,27.493,27.632,27.373,27.511,4327850
2015-09-14,27.687,28.189,27.687,27.937,5784897
2015-09-15,28.078,28.336,27.882,28.243,5592847
2015-09-16,28.282,28.828,28.207,28.772,8453503
2015-09-17,28.762,29.585,28.641,29.245,7429655
2015-09-18,28.716,29.226,28.596,28.631,9895328
2015-09-21,28.65,28.9,28.253,28.273,8181244
2015-09-22,28.233,28.326,26.317,26.362,24270503
2015-09-23,26.623,27.318,26.362,26.881,16076841
2015-09-24,26.743,27.085,26.356,26.928,15809936
2015-09-25,27.216,27.53,26.92,27.328,11216675
2015-09-28,27.142,27.641,26.938,27.049,10455635
2015-09-29,27.226,27.381,26.809,27.002,7662744
2015-09-30,27.187,27.568,26.984,27.511,7249930
2015-10-01,27.484,27.559,26.92,27.049,8033997
2015-10-02,27.318,27.623,26.974,27.623,7713808
2015-10-05,27.78,28.486,27.716,28.068,10155144
2015-10-06,28.013,28.189,27.67,27.985,8536949
2015-10-07,28.078,28.273,27.835,27.911,7739358
2015-10-08,27.854,28.698,27.651,28.606,8758362
2015-10-09,28.596,28.734,28.393,28.548,8504025
2015-10-12,28.66,29.059,28.624,28.743,6651371
2015-10-13,28.726,28.883,28.282,28.336,7843350
2015-10-14,28.393,28.438,28.003,28.151,10479851
2015-10-15,28.263,28.855,27.595,28.68,13112339
2015-10-16,28.799,28.846,28.113,28.215,10207420
2015-10-19,28.131,28.215,27.753,27.956,8521624
2015-10-20,27.985,28.447,27.937,28.326,7808998
2015-10-21,28.374,28.578,28.141,28.215,4975354
2015-10-22,28.326,28.762,28.282,28.726,5887882
2015-10-23,28.587,28.631,27.641,27.661,8376425
2015-10-26,27.67,27.789,26.846,27.022,10111019
2015-10-27,26.901,26.974,26.307,26.448,7684551
2015-10-28,26.531,26.836,26.123,26.458,10229984
2015-10-29,26.362,26.531,25.854,26.483,8268364
2015-10-30,26.559,26.956,25.669,25.863,14271972
2015-11-02,25.908,26.336,25.908,26.279,8549745
2015-11-03,26.27,26.473,26.03,26.409,6791214
2015-11-04,26.419,26.956,26.362,26.956,11828804
2015-11-05,26.984,27.058,26.567,26.623,6665578
2015-11-06,26.261,26.399,25.687,26.02,10431638
2015-11-09,26.123,27.058,26.095,26.687,14833787
2015-11-10,26.735,27.164,26.687,26.913,7338942
2015-11-11,27.006,27.138,26.856,27.035,6578372
2015-11-12,26.883,27.138,26.735,26.744,7339477
2015-11-13,26.753,27.043,26.463,26.538,15590528
2015-11-16,26.538,26.838,26.471,26.828,7534480
2015-11-17,26.772,26.977,25.845,25.929,10125140
2015-11-18,25.939,26.378,25.742,26.332,10161449
2015-11-19,26.396,26.772,26.323,26.368,6366446
2015-11-20,26.481,26.677,25.826,26.22,10356771
2015-11-23,26.2,26.284,25.854,25.909,6782772
2015-11-24,25.816,26.093,25.657,26.013,7265166
2015-11-25,25.985,26.051,25.733,25.939,4842579
2015-11-27,25.985,26.069,25.807,25.863,2401532
2015-11-30,25.863,25.966,25.545,25.573,9293766
2015-12-01,25.733,26.107,25.677,26.078,7755074
2015-12-02,25.985,26.06,25.527,25.601,7179209
2015-12-03,25.488,25.733,25.321,25.415,5944878
2015-12-04,25.601,25.704,24.955,25.01,12009906
2015-12-07,25.01,25.19,24.609,25.058,10267493
2015-12-08,24.907,25.002,24.552,24.852,6111917
2015-12-09,24.702,25.338,24.638,24.881,6228949
2015-12-10,24.917,25.048,24.647,24.796,7427153
2015-12-11,24.59,24.852,24.234,24.29,7799961
2015-12-14,24.336,24.356,23.495,23.84,11644733
2015-12-15,23.878,24.393,23.84,24.02,11425649
2015-12-16,24.046,24.899,24,24.758,11951919
2015-12-17,24.758,25.087,24.543,24.907,8685588
2015-12-18,24.814,25.321,24.59,25.19,18286593
2015-12-21,25.348,25.76,25.132,25.685,10492075
2015-12-22,25.639,25.863,25.47,25.77,6652785
2015-12-23,25.78,26.088,25.677,26.022,5581151
2015-12-24,25.909,26.088,25.892,25.985,1954574
2015-12-28,25.892,26.051,25.62,25.995,4893755
2015-12-29,26.135,26.22,25.948,26.172,5097739
2015-12-30,25.975,26.172,25.751,25.929,4738454
2015-12-31,25.882,26.078,25.583,26.004,5984479
2016-01-04,25.733,26.215,25.591,26.191,7815209
2016-01-05,26.107,26.396,25.677,26.368,5967864
2016-01-06,26.116,26.481,25.995,26.396,7170499
2016-01-07,26.051,26.396,25.909,26.069,5883599
2016-01-08,26.126,26.2,25.699,26.051,8506895
2016-01-11,26.172,26.558,26.051,26.275,8746026
2016-01-12,26.386,26.386,25.816,26.163,7290645
2016-01-13,26.181,26.368,25.611,25.789,8605012
2016-01-14,25.78,26.313,25.45,26.135,10083186
2016-01-15,25.62,26.191,25.245,25.713,10929553
2016-01-19,25.873,26.154,25.723,25.882,9491864
2016-01-20,25.667,25.704,24.59,25.077,11485512
2016-01-21,25.171,25.78,24.89,25.677,9653975
2016-01-22,25.76,26.303,25.713,26.248,7585033
2016-01-25,26.22,26.313,25.415,25.432,9010074
2016-01-26,25.508,26.22,25.488,26.069,7400856
2016-01-27,26.191,26.612,25.882,26.265,6521379
2016-01-28,26.275,27.094,26.078,26.883,7263556
2016-01-29,27.156,27.783,27.119,27.689,12761794
2016-02-01,27.53,28.196,27.399,28.092,10128304
2016-02-02,27.812,28.241,27.54,28.222,10534553
2016-02-03,28.315,29.711,28.232,29.599,16122472
2016-02-04,29.647,30.357,29.599,30.2,15181183
2016-02-05,30.397,30.854,29.998,30.809,11688835
2016-02-08,30.676,31.015,30.068,30.303,10743923
2016-02-09,30.068,30.335,29.751,29.907,10201050
2016-02-10,29.312,29.709,28.887,29.426,11673930
2016-02-11,29.104,29.388,28.368,28.66,10547357
2016-02-12,28.65,28.954,28.348,28.802,9014208
2016-02-16,29.114,30.09,28.792,29.332,9785053
2016-02-17,29.436,29.578,29.067,29.397,7907794
2016-02-18,29.407,29.917,29.371,29.739,8129605
2016-02-19,29.615,29.649,29.26,29.54,7563677
2016-02-22,29.777,30.003,29.521,29.966,7304623
2016-02-23,29.397,29.899,29.312,29.492,9200193
2016-02-24,29.501,30.116,29.388,30.021,9136186
2016-02-25,30.011,30.239,29.843,30.239,6443280
2016-02-26,30.125,30.392,29.465,30.003,13643566
2016-02-29,30.003,30.392,29.739,29.777,10259131
2016-03-01,30.041,30.22,29.506,30.041,10514220
2016-03-02,29.89,30.59,29.19,30.56,7803843
2016-03-03,30.61,31.299,30.278,31.28,9692909
2016-03-04,31.072,31.8,30.938,31.545,8924285
2016-03-07,31.659,32.196,31.488,32.075,7301770
2016-03-08,32.055,32.453,31.572,32.367,9439483
2016-03-09,32.216,32.49,32.102,32.31,7570597
2016-03-10,32.386,32.953,32.253,32.839,8112320
2016-03-11,33.029,33.076,32.567,32.839,6038487
2016-03-14,32.783,32.972,32.612,32.765,5026578
2016-03-15,32.632,32.859,32.404,32.622,5309823
2016-03-16,32.518,32.948,32.187,32.888,5286867
2016-03-17,32.963,33.096,32.671,33.011,5765203
2016-03-18,33.076,33.2,32.774,32.943,10707788
2016-03-21,32.859,33.17,32.783,32.982,6176532
2016-03-22,32.953,33.284,32.745,33.096,4120030
2016-03-23,33.076,33.567,32.627,32.83,12230713
2016-03-24,32.83,33.436,32.48,33.388,6357518
2016-03-28,33.35,33.557,33.043,33.246,4793500
2016-03-29,33.323,33.825,32.953,33.747,7998287
2016-03-30,33.805,33.815,33.483,33.502,4483183
2016-03-31,33.607,33.993,33.607,33.909,7641738
2016-04-01,33.795,33.993,33.427,33.721,8073937
2016-04-04,33.747,33.825,33.473,33.577,4726230
2016-04-05,33.408,33.418,32.671,32.716,6476417
2016-04-06,32.622,32.726,32.235,32.443,8540498
2016-04-07,32.443,32.716,32.367,32.48,4757623
2016-04-08,32.689,33.133,32.689,32.812,5171694
2016-04-11,32.83,33.142,32.612,32.661,3925739
2016-04-12,32.641,33.214,32.542,33.17,6421814
2016-04-13,33.18,33.18,32.726,32.868,3821856
2016-04-14,32.868,33.21,32.82,33.039,4023230
2016-04-15,33.039,33.039,32.49,32.498,11113489
2016-04-18,32.3,32.651,32.027,32.557,5308890
2016-04-19,32.707,33.066,32.547,32.907,6823055
2016-04-20,32.907,33.001,31.913,31.989,4953376
2016-04-21,31.913,31.989,31.374,31.545,6063700
2016-04-22,31.743,32.3,31.705,32.235,4940058
2016-04-25,32.045,32.367,31.913,32.31,4509118
2016-04-26,32.443,32.839,32.367,32.735,5899831
2016-04-27,32.83,33.661,32.803,33.427,5509849
2016-04-28,33.124,33.587,32.992,33.246,4481834
2016-04-29,32.992,33.274,32.716,33.18,5660329
2016-05-02,33.341,33.453,32.925,33.18,4036791
2016-05-03,33.105,33.27,32.671,32.888,6741216
2016-05-04,32.868,33.577,32.859,33.341,6194775
2016-05-05,33.274,33.859,33.228,33.453,7046903
2016-05-06,33.256,33.988,33.237,33.74,6213620
2016-05-09,33.74,33.835,33.284,33.332,5248513
2016-05-10,33.398,33.483,33.134,33.284,5464040
2016-05-11,33.302,33.788,33.192,33.723,4279869
2016-05-12,33.713,33.951,33.368,33.838,5231438
2016-05-13,33.742,33.768,33.197,33.34,3456082
2016-05-16,33.244,33.413,32.948,33.13,4879619
2016-05-17,33.13,33.235,32.577,32.768,4739177
2016-05-18,32.634,32.748,32.119,32.299,6647911
2016-05-19,32.061,32.691,32.014,32.614,5043129
2016-05-20,32.709,32.738,32.424,32.701,3956148
2016-05-23,32.748,32.815,32.156,32.185,4468925
2016-05-24,32.166,32.433,32.151,32.433,5713628
2016-05-25,32.119,32.467,31.746,32.329,7470008
2016-05-26,32.357,32.729,32.271,32.604,3716174
2016-05-27,32.643,32.786,32.509,32.758,3404946
2016-05-31,32.768,32.834,32.404,32.701,6360981
2016-06-01,32.709,32.911,32.624,32.834,4642366
2016-06-02,32.729,33.14,32.624,33.13,4683118
2016-06-03,33.33,33.693,33.312,33.358,6817639
2016-06-06,33.444,33.637,33.225,33.417,3509962
2016-06-07,33.473,33.493,33.025,33.13,3066236
2016-06-08,33.177,33.463,33.102,33.444,2733461
2016-06-09,33.435,33.588,33.016,33.531,4382768
2016-06-10,33.444,33.588,32.758,33.016,6392036
2016-06-13,33.082,33.244,32.824,32.824,4024981
2016-06-14,32.824,32.863,32.071,32.299,7896297
2016-06-15,32.357,32.948,32.289,32.624,6441748
2016-06-16,32.614,32.848,32.472,32.643,3823338
2016-06-17,32.519,33.062,32.443,33.062,7369340
2016-06-20,33.149,33.235,32.838,32.863,4868708
2016-06-21,32.891,33.34,32.663,33.167,3736059
2016-06-22,33.244,33.282,32.815,32.853,3156051
2016-06-23,32.977,33.349,32.806,33.349,4680131
2016-06-24,32.872,33.407,32.604,32.815,10106069
2016-06-27,32.701,33.116,32.376,33.006,8294007
2016-06-28,33.13,33.292,32.824,33.282,7268502
2016-06-29,33.397,33.636,33.207,33.512,7741500
2016-06-30,33.598,34.704,33.321,34.695,9258962
2016-07-01,34.781,34.79,34.399,34.743,4743219
2016-07-05,34.399,34.661,34.237,34.552,4627356
2016-07-06,34.561,35,34.347,34.953,5671440
2016-07-07,34.781,34.858,33.951,34.064,4407575
2016-07-08,34.113,34.485,33.752,34.456,5152302
2016-07-11,34.408,34.761,34.132,34.733,4375313
2016-07-12,34.733,35,34.647,34.761,6583080
2016-07-13,34.923,35.086,34.609,35.067,6044240
2016-07-14,34.866,34.991,34.609,34.723,5900131
2016-07-15,34.8,34.923,34.652,34.818,3389783
2016-07-18,34.818,35.163,34.713,34.991,4922373
2016-07-19,34.886,34.972,34.733,34.905,2941891
