Date,Open,High,Low,Close,Volume
2014-09-23,37.842,37.958,37.713,37.782,3809465
2014-09-24,37.809,37.948,37.669,37.827,4208193
2014-09-25,37.782,38.018,37.722,37.722,4966228
2014-09-26,37.713,37.958,37.496,37.827,3880572
2014-09-29,37.722,38.018,37.52,37.982,3875771
2014-09-30,38.018,38.314,37.851,38,4652800
2014-10-01,38.13,38.549,38.051,38.382,6778936
2014-10-02,38.288,38.687,38.288,38.418,7397129
2014-10-03,38.479,38.522,37.913,38.425,6164891
2014-10-06,38.566,38.628,38.235,38.366,4014404
2014-10-07,38.288,38.81,38.252,38.425,5304761
2014-10-08,38.453,39.262,38.444,39.21,6665617
2014-10-09,39.176,39.532,38.991,39.028,11865922
2014-10-10,39.21,39.524,39.132,39.271,7540882
2014-10-13,39.176,40.472,39.157,39.914,12264294
2014-10-14,40.133,41.187,40.055,40.828,13262932
2014-10-15,40.725,41.509,39.89,40.786,13489001
2014-10-16,40.368,40.655,39.96,40.368,11408115
2014-10-17,40.472,40.517,39.628,40.238,10330505
2014-10-20,40.263,40.837,40.238,40.725,6373592
2014-10-21,40.804,40.915,40.55,40.855,5942647
2014-10-22,40.812,41.255,40.786,41.08,6140895
2014-10-23,41.049,41.299,40.847,41.1,5556594
2014-10-24,41.1,41.353,41.04,41.274,3824762
2014-10-27,41.316,41.519,41.1,41.247,4950532
2014-10-28,41.333,41.431,40.62,41.237,10038791
2014-10-29,40.924,41.108,39.992,40.411,11380091
2014-10-30,40.662,40.954,40.476,40.899,14963223
2014-10-31,41.057,41.111,40.382,40.821,8552018
2014-11-03,40.875,41.304,40.828,41.183,7406644
2014-11-04,41.023,41.499,40.964,41.331,6552825
2014-11-05,41.243,42.238,41.243,42.229,10386634
2014-11-06,42.028,42.132,41.233,41.393,10035971
2014-11-07,41.439,41.7,41.289,41.499,5882353
2014-11-10,41.588,42.01,41.429,41.904,8318985
2014-11-11,41.904,42.036,41.692,41.895,4260610
2014-11-12,41.455,41.667,41.2,41.471,8118554
2014-11-13,41.56,41.772,41.154,41.331,6837278
2014-11-14,41.21,41.322,40.908,41.066,5607488
2014-11-17,41.19,41.56,40.996,41.455,4749120
2014-11-18,41.649,41.817,41.367,41.606,4357670
2014-11-19,41.471,41.71,41.322,41.621,4323838
2014-11-20,41.569,41.728,41.297,41.481,3682149
2014-11-21,41.667,41.71,41.233,41.606,4888412
2014-11-24,41.649,41.7,41.051,41.131,4472500
2014-11-25,41.163,41.163,40.769,40.917,6600664
2014-11-26,40.944,41.35,40.944,41.226,4036534
2014-11-28,41.358,41.957,41.358,41.763,3441324
2014-12-01,41.518,42.537,41.446,41.991,9527690
2014-12-02,42.089,42.415,41.754,42.186,7892791
2014-12-03,42.318,42.388,42.02,42.178,5294084
2014-12-04,42.178,42.379,41.957,42.186,3418997
2014-12-05,41.772,42.001,41.579,41.859,5401196
2014-12-08,41.974,42.458,41.878,42.308,5569288
2014-12-09,42.405,42.583,42.099,42.388,4541803
2014-12-10,42.238,42.634,42.169,42.195,4737907
2014-12-11,42.178,42.836,42.178,42.617,5177319
2014-12-12,42.354,42.882,42.186,42.195,4236030
2014-12-15,42.238,42.466,41.825,42.132,5128661
2014-12-16,42.186,42.608,41.789,42.053,6134121
2014-12-17,42.238,42.573,42.061,42.529,5046342
2014-12-18,42.546,43.145,42.354,43.145,5578302
2014-12-19,43.093,43.427,42.934,43.163,9199381
2014-12-22,43.295,43.577,43.039,43.461,4553021
2014-12-23,43.41,43.558,43.251,43.295,3603124
2014-12-24,43.295,44.14,43.295,43.947,4336032
2014-12-26,44.027,44.792,43.992,44.44,6526004
2014-12-29,44.395,45.154,44.395,44.8,7119381
2014-12-30,44.749,44.749,43.805,43.823,4690213
2014-12-31,43.982,44.112,43.191,43.243,5636758
2015-01-02,43.312,43.532,43.005,43.469,5277299
2015-01-05,43.479,43.577,43.057,43.286,7982428
2015-01-06,43.321,44.184,43.303,43.805,10633518
2015-01-07,43.842,44.414,43.675,44.29,5584253
2015-01-08,44.385,44.633,44.219,44.326,5148369
2015-01-09,44.307,44.344,43.7,43.762,4680645
2015-01-12,43.982,44.027,43.532,43.771,4640536
2015-01-13,44.033,44.465,43.604,43.745,6157870
2015-01-14,43.762,44.201,43.526,44.192,7047755
2015-01-15,44.385,44.8,44.131,44.73,6460336
2015-01-16,44.624,45.249,44.572,45.216,6494522
2015-01-20,45.258,45.507,45.056,45.487,4636173
2015-01-21,45.319,45.866,45.075,45.796,6143169
2015-01-22,45.786,46.016,45.477,45.901,5308765
2015-01-23,45.901,46.201,45.786,45.99,4761414
2015-01-26,45.841,46.024,45.507,45.99,4806700
2015-01-27,45.883,46.412,45.883,46.157,4050722
2015-01-28,46.157,46.808,45.841,45.937,5802118
2015-01-29,45.822,46.589,45.698,46.482,5059511
2015-01-30,46.05,46.219,44.591,44.661,14258635
2015-02-02,44.599,44.846,44.122,44.712,8032967
2015-02-03,44.704,44.862,44.344,44.73,9414111
2015-02-04,44.871,45.029,43.427,43.549,11908113
2015-02-05,43.647,43.912,43.191,43.771,7043415
2015-02-06,43.526,43.532,42.14,42.415,10170106
2015-02-09,42.45,42.555,41.947,42.08,7534035
2015-02-10,42.02,42.968,42.02,42.864,6611724
2015-02-11,42.634,42.855,41.965,42.219,8695778
2015-02-12,42.376,42.403,41.212,41.451,12647381
2015-02-13,41.334,41.434,40.543,40.846,9724311
2015-02-17,40.613,41.076,40.257,40.543,10094858
2015-02-18,40.846,41.817,40.677,41.699,8380841
2015-02-19,41.666,41.727,40.963,41.122,4743558
2015-02-20,41.051,41.147,40.597,41.076,4594354
2015-02-23,41.202,41.434,41.067,41.371,5796916
2015-02-24,41.362,41.852,41.184,41.746,6116243
2015-02-25,41.852,41.887,40.827,40.882,6731166
2015-02-26,40.987,41.085,40.668,40.739,4243946
2015-02-27,40.739,40.898,40.524,40.766,4691939
2015-03-02,40.773,40.773,39.75,39.946,7877303
2015-03-03,40.106,40.231,39.67,40.195,5685149
2015-03-04,40.079,40.106,39.715,39.909,4300847
2015-03-05,40.026,40.267,39.9,40.079,6094018
2015-03-06,39.635,39.67,39.065,39.253,12944213
2015-03-09,39.243,39.554,39.145,39.181,6863225
2015-03-10,39.154,39.661,38.985,39.109,9614199
2015-03-11,39.091,39.358,38.77,38.922,5446120
2015-03-12,39.047,39.679,39.011,39.581,7193014
2015-03-13,39.528,39.572,38.95,39.127,6393366
2015-03-16,39.277,39.99,39.277,39.733,4924592
2015-03-17,39.599,39.857,39.411,39.457,3914670
2015-03-18,39.457,40.498,39.287,40.186,7955930
2015-03-19,40.115,40.436,39.697,39.759,5601580
2015-03-20,39.805,40.223,39.75,40.036,8072190
2015-03-23,40.098,40.383,40.079,40.214,4231653
2015-03-24,40.125,40.356,39.563,39.635,4822150
2015-03-25,39.759,39.938,39.188,39.198,4568182
2015-03-26,39.207,39.457,38.904,38.959,6681482
2015-03-27,38.95,39.501,38.95,39.181,6477725
2015-03-30,39.385,39.635,39.235,39.466,4580762
2015-03-31,39.411,39.599,39.145,39.421,6512801
2015-04-01,39.484,39.796,39.083,39.723,5973603
2015-04-02,39.635,39.885,39.572,39.74,3760445
2015-04-06,39.885,40.454,39.857,39.99,6184440
2015-04-07,40.026,40.062,39.35,39.404,5657197
2015-04-08,39.421,39.51,39.083,39.474,6768420
2015-04-09,39.341,39.608,39.039,39.59,7211912
2015-04-10,39.617,39.938,39.466,39.723,4061368
2015-04-13,39.599,39.74,39.277,39.35,3660253
2015-04-14,39.411,39.59,39.277,39.484,3902202
2015-04-15,39.474,39.839,39.277,39.35,4355946
2015-04-16,39.35,39.438,38.993,39.27,4266863
2015-04-17,39.188,39.538,39.145,39.27,4775088
2015-04-20,39.395,40.115,39.277,39.848,5388886
2015-04-21,39.894,40.168,39.448,39.546,5349917
2015-04-22,39.697,39.848,39.421,39.599,4879102
2015-04-23,39.59,39.973,39.572,39.787,4555714
2015-04-24,39.787,40.267,39.733,39.946,3915220
2015-04-27,40.045,40.106,39.411,39.457,4605249
2015-04-28,39.438,39.768,39.243,39.759,5100351
2015-04-29,39.367,39.857,39.135,39.75,6132881
2015-04-30,39.679,39.679,39.154,39.438,9506142
2015-05-01,39.385,39.946,39.385,39.9,6705183
2015-05-04,39.973,40.356,39.768,40.045,5568782
2015-05-05,39.894,39.973,39.297,39.411,7948855
2015-05-06,39.466,39.617,38.966,39.243,7531865
2015-05-07,39.367,39.67,39.225,39.377,5749375
2015-05-08,39.74,39.813,38.959,39.305,9461997
2015-05-11,39.305,39.43,38.736,38.807,9372024
2015-05-12,38.761,38.761,38.379,38.7,8223085
2015-05-13,38.841,38.94,38.521,38.621,6814086
2015-05-14,38.722,39.127,38.722,38.928,5359157
2015-05-15,39.019,39.514,38.956,39.415,5718418
2015-05-18,39.236,39.506,39.145,39.353,3865046
2015-05-19,39.135,39.425,39.082,39.37,4170255
2015-05-20,39.36,39.667,39.325,39.37,4468564
2015-05-21,39.37,39.406,38.965,39.108,5429149
2015-05-22,39.037,39.064,38.666,38.973,5424379
2015-05-26,38.876,39.082,38.522,39.037,7460641
2015-05-27,39.037,39.614,38.928,39.425,7519234
2015-05-28,39.398,39.461,39.054,39.226,4751251
2015-05-29,39.226,39.569,39.1,39.388,6895306
2015-06-01,39.461,39.595,39.217,39.37,5124895
2015-06-02,39.254,39.38,38.775,39.019,6662661
2015-06-03,39.037,39.082,38.542,38.876,8225360
2015-06-04,38.685,39.173,38.65,38.928,8441546
2015-06-05,38.603,38.675,38.325,38.461,8087709
2015-06-08,38.731,38.731,38.163,38.406,7066346
2015-06-09,38.279,38.496,38.225,38.262,4677154
2015-06-10,38.55,38.613,38.134,38.171,4511765
2015-06-11,38.397,38.532,38.244,38.397,3374850
2015-06-12,38.262,38.424,38.1,38.134,3373001
2015-06-15,38.117,38.144,37.91,37.946,4070475
2015-06-16,37.981,38.334,37.837,38.297,4635064
2015-06-17,38.27,38.559,38.019,38.487,4646488
2015-06-18,38.675,39.189,38.559,39.054,5569243
2015-06-19,39.054,39.118,38.504,38.522,6414574
2015-06-22,38.657,38.675,38.252,38.325,4292538
2015-06-23,38.325,38.334,37.793,37.91,5565607
2015-06-24,37.9,38.019,37.585,37.593,5038484
2015-06-25,37.73,37.774,37.478,37.513,4635619
2015-06-26,37.504,37.829,37.324,37.765,4481659
2015-06-29,37.784,38.379,37.765,37.829,7213537
2015-06-30,37.956,38,37.631,37.774,5656931
2015-07-01,37.875,38.037,37.721,38.027,5186118
2015-07-02,38.27,38.722,38.244,38.666,5476621
2015-07-06,38.704,39.037,38.585,38.876,5540846
2015-07-07,39.082,40.091,39.037,39.901,12374478
2015-07-08,39.739,40.2,39.714,39.848,7388570
2015-07-09,39.829,39.938,38.902,39.009,7518349
2015-07-10,39.037,39.36,38.902,39.091,7380586
2015-07-13,39.226,39.415,38.928,39.127,3662839
2015-07-14,39.217,39.334,38.803,38.956,4064027
2015-07-15,38.973,39.108,38.775,39.1,3255272
2015-07-16,39.127,39.667,39.127,39.65,5006097
2015-07-17,39.461,39.514,39.217,39.226,5800068
2015-07-20,39.189,39.198,38.82,39.054,3982070
2015-07-21,39.019,39.037,38.675,38.956,5323330
2015-07-22,38.983,39.271,38.928,38.991,3586194
2015-07-23,38.928,38.928,38.27,38.747,5823584
2015-07-24,38.685,38.812,38.461,38.657,4943426
2015-07-27,38.775,39.317,38.714,39.163,3934929
2015-07-28,39.127,39.37,39.009,39.254,5157947
2015-07-29,39.127,39.317,38.775,39.279,5555816
2015-07-30,39.181,40.073,39.173,40.011,6835072
2015-07-31,40.335,40.65,40.244,40.326,5420052
2015-08-03,40.344,40.65,40.299,40.533,4720365
2015-08-04,40.452,40.452,39.966,40.048,3643318
2015-08-05,40.381,40.426,40.109,40.218,3786183
2015-08-06,40.299,40.66,40.019,40.623,6054265
2015-08-07,40.551,41.191,40.397,41.049,6319622
2015-08-10,41.049,41.355,40.867,40.983,4819637
2015-08-11,41.11,41.742,40.939,41.389,4861219
2015-08-12,41.245,42.103,41.245,41.985,8459071
2015-08-13,41.768,42.252,41.668,42.107,6100090
2015-08-14,41.933,42.271,41.796,42.261,5000728
2015-08-17,42.416,42.416,42.115,42.233,5301880
2015-08-18,42.078,42.151,41.914,42.025,4294936
2015-08-19,41.896,42.343,41.704,42.242,5177998
2015-08-20,42.015,42.726,41.851,42.288,6405845
2015-08-21,42.033,42.353,41.741,41.777,7507946
2015-08-24,40.162,41.476,39.56,39.752,17771568
2015-08-25,40.409,40.546,38.757,38.767,10595101
2015-08-26,39.379,39.853,39.069,39.78,11105642
2015-08-27,40.117,40.236,39.588,40.054,9439389
2015-08-28,40.063,40.136,39.342,39.898,5805077
2015-08-31,39.762,39.853,39.113,39.597,6419767
2015-09-01,39.169,39.178,38.511,38.685,7593564
2015-09-02,38.94,39.05,38.438,38.786,6341493
2015-09-03,38.922,39.004,38.685,38.84,4225650
2015-09-04,38.511,38.576,38.137,38.293,6017539
2015-09-08,38.767,38.995,38.438,38.95,6960458
2015-09-09,39.069,39.178,38.666,38.731,7106265
2015-09-10,38.813,38.977,38.448,38.584,5466219
2015-09-11,38.448,38.959,38.383,38.959,4725999
2015-09-14,38.967,39.151,38.83,38.885,3852804
2015-09-15,38.913,39.05,38.632,38.885,3777818
2015-09-16,38.987,39.369,38.803,39.141,3596709
2015-09-17,39.159,40.162,39.095,39.66,5822472
2015-09-18,39.469,40.199,39.359,39.616,7704839
2015-09-21,39.66,39.981,39.588,39.926,4176647
2015-09-22,39.524,39.78,39.223,39.233,6678383
2015-09-23,39.241,39.433,39.041,39.178,6991571
2015-09-24,39.069,39.734,39.069,39.66,5849703
2015-09-25,39.66,40.655,39.552,40.253,6235153
2015-09-28,40.171,40.645,40.162,40.218,4970355
2015-09-29,40.209,40.619,40.136,40.399,4367842
2015-09-30,40.428,40.838,40.218,40.773,5751250
2015-10-01,40.892,40.957,40.045,40.309,5723402
2015-10-02,40.555,40.838,40.072,40.766,5934111
2015-10-05,40.856,41.257,40.537,41.23,4739606
2015-10-06,41.156,41.185,40.727,40.856,5610486
2015-10-07,40.911,40.983,40.692,40.828,3752014
2015-10-08,40.645,41.203,40.637,41.185,3471515
2015-10-09,41.165,41.221,40.901,41.011,3282732
2015-10-12,41.029,41.75,41.029,41.605,3767861
2015-10-13,41.586,41.878,41.394,41.567,4228503
2015-10-14,41.586,41.768,41.485,41.523,3644837
2015-10-15,41.65,41.851,41.476,41.796,3644727
2015-10-16,41.978,42.189,41.896,42.16,3815859
2015-10-19,41.942,42.107,41.549,41.923,4003830
2015-10-20,41.886,42.189,41.768,41.933,3678018
2015-10-21,42.05,42.362,41.933,42.033,3401350
2015-10-22,42.115,42.526,42.087,42.416,6115218
2015-10-23,42.297,42.406,41.759,41.786,4991300
2015-10-26,41.96,41.96,41.441,41.632,4937363
2015-10-27,41.75,41.75,41.377,41.65,4048491
2015-10-28,41.523,42.198,40.901,41.349,6448820
2015-10-29,41.302,41.33,40.481,41.001,7414432
2015-10-30,41.029,41.257,40.819,41.139,4796600
2015-11-02,41.139,41.295,40.756,41.257,5286574
2015-11-03,41.193,41.513,40.965,41.449,4493969
2015-11-04,41.458,41.823,41.421,41.777,5497038
2015-11-05,41.833,41.996,41.577,41.622,5048308
2015-11-06,40.957,41.039,39.651,39.762,10958957
2015-11-09,39.66,40.291,39.569,40.154,5894397
2015-11-10,40.189,40.573,40.189,40.537,3417904
2015-11-11,40.619,41.175,40.573,41.075,5117375
2015-11-12,40.975,41.216,40.459,40.523,4591298
2015-11-13,40.551,40.966,40.459,40.578,5230966
2015-11-16,40.542,41.317,40.542,41.308,3717899
2015-11-17,41.216,41.511,40.559,40.717,3741292
2015-11-18,40.717,41.124,40.505,41.041,4270380
2015-11-19,41.179,41.788,41.179,41.714,4766864
2015-11-20,41.816,42.167,41.594,41.77,4679353
2015-11-23,41.825,41.954,41.335,41.474,3194446
2015-11-24,41.262,41.493,41.013,41.373,3075116
2015-11-25,41.28,41.363,40.92,41.16,3796964
2015-11-27,41.15,41.355,41.086,41.16,1442126
2015-11-30,41.233,41.474,41.124,41.124,4896834
2015-12-01,41.4,41.77,41.252,41.714,5348637
2015-12-02,41.521,41.632,40.791,40.818,4954086
2015-12-03,40.698,41.106,40.366,40.791,7497522
2015-12-04,41.05,41.493,41.031,41.391,4753110
2015-12-07,41.29,41.871,41.207,41.806,5028212
2015-12-08,41.695,41.899,41.539,41.825,3586872
2015-12-09,41.594,42.24,41.373,41.678,4778887
2015-12-10,41.797,41.816,41.023,41.077,4044882
2015-12-11,40.847,41.216,40.559,40.994,4029827
2015-12-14,41.05,41.604,40.984,41.501,5842244
2015-12-15,41.65,42.093,41.557,41.927,5036661
2015-12-16,42.01,42.823,42.01,42.776,7952753
2015-12-17,42.776,43.2,42.508,42.943,4873439
2015-12-18,42.869,42.943,42.259,42.657,8492452
2015-12-21,42.84,43.007,42.471,42.684,4603210
2015-12-22,42.832,43.026,42.471,42.886,5550578
2015-12-23,43.007,43.626,42.969,43.487,5105653
2015-12-24,43.459,43.626,43.33,43.487,1627845
2015-12-28,43.384,43.672,43.311,43.496,3034294
2015-12-29,43.634,43.857,43.589,43.634,3438991
2015-12-30,43.736,43.81,43.58,43.643,2734521
2015-12-31,43.608,43.672,42.832,43.2,4201278
2016-01-04,42.86,43.459,42.702,43.423,7523623
2016-01-05,43.349,43.746,43.016,43.727,6315346
2016-01-06,43.45,43.852,43.228,43.736,6355537
2016-01-07,43.394,43.81,43.2,43.367,6315483
2016-01-08,43.384,43.663,42.989,43.043,5653959
2016-01-11,43.209,43.404,43.052,43.247,6357174
2016-01-12,43.321,43.321,42.471,42.886,6241100
2016-01-13,42.979,43.423,42.877,43.209,6346931
2016-01-14,43.209,43.903,42.877,43.525,6560553
2016-01-15,43.109,43.616,42.969,43.55,7079989
2016-01-19,43.626,44.355,43.56,44.263,8261323
2016-01-20,44.041,44.308,43.081,43.542,8692928
2016-01-21,43.653,43.903,42.786,43.218,6363591
2016-01-22,43.2,43.746,42.989,43.717,6518497
2016-01-25,43.782,43.875,43.477,43.755,4643271
2016-01-26,43.875,44.391,43.75,43.93,4274323
2016-01-27,43.782,44.215,43.616,43.986,3626890
2016-01-28,43.986,44.836,43.626,44.577,4311668
2016-01-29,44.853,45.242,44.779,45.168,7778341
2016-02-01,45.185,46.155,45.048,46.072,10827018
2016-02-02,45.75,45.97,45.629,45.823,6832302
2016-02-03,45.619,46.386,44.604,44.789,16449463
2016-02-04,44.779,44.955,43.81,44.706,9800834
2016-02-05,44.337,44.779,43.634,44.521,9473954
2016-02-08,44.484,45.102,44.355,45.075,7611215
2016-02-09,44.853,45.536,44.577,45.426,7673093
2016-02-10,45.149,45.564,44.567,45.434,6590177
2016-02-11,44.989,45.521,44.831,44.859,6388081
2016-02-12,44.811,45.073,44.401,44.727,5437239
2016-02-16,44.821,44.895,44.317,44.895,5513713
2016-02-17,44.885,44.962,44.363,44.653,5589408
2016-02-18,44.625,45.662,44.541,45.624,6153096
2016-02-19,45.4,45.68,45.027,45.344,4929391
2016-02-22,45.382,45.84,45.242,45.84,3645935
2016-02-23,45.717,45.998,45.511,45.84,3743804
2016-02-24,45.588,46.11,45.363,45.726,3821442
2016-02-25,45.68,46.146,45.624,46.082,3910088
2016-02-26,46.062,46.082,44.905,44.989,5903417
2016-02-29,45.073,45.437,44.915,44.979,7126281
2016-03-01,45.111,45.372,44.13,44.336,7379101
2016-03-02,44.391,44.878,43.466,44.794,5853145
2016-03-03,44.943,44.989,44.317,44.989,5561855
2016-03-04,44.7,45.526,44.569,45.4,5682792
2016-03-07,45.326,45.447,44.878,45.269,5645993
2016-03-08,45.437,46.016,45.214,45.885,5743393
2016-03-09,45.876,46.39,45.764,46.268,4821388
2016-03-10,46.362,46.609,46.016,46.558,7206319
2016-03-11,46.633,46.81,46.381,46.483,5291986
2016-03-14,46.577,46.731,46.25,46.633,4057300
2016-03-15,46.381,47.067,46.306,46.987,4889335
2016-03-16,46.866,47.454,46.436,47.314,4826807
2016-03-17,47.239,47.613,47.016,47.445,5603101
2016-03-18,47.574,47.622,47.193,47.388,8642430
2016-03-21,47.146,47.454,46.791,47.127,3748711
2016-03-22,47.109,47.398,46.875,46.932,3087565
2016-03-23,46.968,47.49,46.745,47.304,3375770
2016-03-24,47.304,47.594,47.22,47.52,3842422
2016-03-28,47.454,47.772,47.174,47.22,3281112
2016-03-29,47.38,47.819,47.211,47.8,4223801
2016-03-30,47.809,47.846,47.454,47.809,3054286
2016-03-31,47.819,48.294,47.725,48.294,5352372
2016-04-01,48.079,48.351,47.762,48.267,3993428
2016-04-04,48.276,48.341,47.739,48.108,4565357
2016-04-05,47.883,48.154,47.253,47.286,5157514
2016-04-06,47.248,47.295,46.688,47.016,6427019
2016-04-07,46.949,47.482,46.875,47.304,3932074
2016-04-08,47.416,47.725,47.286,47.361,4047290
2016-04-11,47.22,47.604,47.1,47.117,3170274
2016-04-12,47.184,47.454,46.949,47.398,3722601
2016-04-13,47.482,47.524,46.748,47.016,3244487
2016-04-14,47.016,47.202,46.829,47.1,3206273
2016-04-15,47.09,47.426,47.016,47.314,2880789
2016-04-18,47.342,47.529,47.016,47.529,3231976
2016-04-19,47.594,47.668,47.22,47.613,3748220
2016-04-20,47.574,47.716,46.432,46.465,5317873
2016-04-21,46.446,46.465,45.484,45.689,6451145
2016-04-22,45.914,46.166,45.82,45.988,3518816
2016-04-25,45.923,46.091,45.656,45.998,4431096
2016-04-26,45.848,46.146,45.782,45.932,4642922
2016-04-27,46.287,46.633,45.521,46.25,6236108
2016-04-28,46.007,46.642,45.864,46.633,4902749
2016-04-29,46.474,46.791,45.998,46.772,5954006
2016-05-02,46.913,47.323,46.763,47.062,6099761
2016-05-03,47.006,47.286,46.932,47.146,4130674
2016-05-04,46.978,48.117,46.978,47.949,6725843
2016-05-05,47.752,48.135,46.996,47.258,8232631
2016-05-06,45.885,46.268,45.583,46.203,24818379
2016-05-09,46.352,46.843,46.272,46.501,8414200
2016-05-10,46.688,46.987,46.352,46.81,7036569
2016-05-11,46.949,47.006,46.558,46.978,6056467
2016-05-12,46.978,47.516,46.581,47.356,5732912
2016-05-13,47.299,47.403,46.902,47.101,4270632
2016-05-16,46.968,47.166,46.742,47.148,4254386
2016-05-17,46.921,47.091,46.005,46.335,5556035
2016-05-18,46.119,46.335,45.26,45.354,5138834
2016-05-19,45.306,45.967,44.959,45.949,4278057
2016-05-20,46.09,46.129,45.675,45.93,4335976
2016-05-23,46.034,46.1,45.383,45.401,4013374
2016-05-24,45.609,45.826,45.364,45.751,4413190
2016-05-25,45.713,46.044,45.496,45.836,4051808
2016-05-26,45.76,46.496,45.76,46.468,3505598
2016-05-27,46.478,46.59,46.214,46.411,3332956
2016-05-31,46.214,46.675,46.11,46.675,7717324
2016-06-01,46.666,46.869,46.544,46.799,6111756
2016-06-02,46.742,46.846,46.27,46.6,3757568
2016-06-03,46.931,47.611,46.931,47.375,5246739
2016-06-06,47.591,47.591,47.065,47.326,4964943
2016-06-07,47.346,47.63,47.214,47.29,3990940
2016-06-08,47.214,47.554,47.214,47.554,2807205
2016-06-09,47.591,48.082,47.573,48.016,3857664
2016-06-10,47.866,48.366,47.866,48.252,5617670
2016-06-13,48.149,48.469,48.064,48.139,5557474
2016-06-14,48.158,48.46,47.903,48.46,5628101
2016-06-15,48.46,48.527,47.875,48.035,4743174
2016-06-16,48.073,48.357,47.899,48.205,4579583
2016-06-17,48.318,48.347,47.831,48.29,10574771
2016-06-20,48.149,48.29,47.601,48.092,5797850
2016-06-21,48.139,48.357,47.846,48.054,3677825
2016-06-22,48.13,48.213,47.894,48.006,3201873
2016-06-23,48.045,48.215,47.809,48.205,4304074
2016-06-24,47.912,48.797,47.8,48.328,11130573
2016-06-27,48.375,49.423,48.3,49.282,10032339
2016-06-28,49.149,49.527,48.724,49.385,9036398
2016-06-29,49.47,49.564,49.131,49.3,6295532
2016-06-30,49.394,50.64,49.3,50.631,10060826
2016-07-01,50.745,50.934,50.064,50.82,6607423
2016-07-05,50.791,51.377,50.791,51.216,6696071
2016-07-06,51.31,51.439,50.915,51.395,5937535
2016-07-07,51.284,51.284,50.509,50.66,5834049
2016-07-08,50.433,51.14,49.989,51.114,6340338
2016-07-11,50.876,51.055,50.48,50.783,6730248
2016-07-12,50.509,50.64,49.829,49.884,6389937
2016-07-13,50.131,50.212,49.877,50.159,5172291
2016-07-14,50.339,50.698,50.084,50.613,8740769
2016-07-15,50.688,50.859,50.216,50.631,4881927
2016-07-18,50.65,50.895,50.565,50.622,3772873
2016-07-19,50.631,50.791,50.461,50.622,3274785
