Date,Open,High,Low,Close,Volume
2015-09-15,90.755,90.907,89.848,90.774,3463412
2015-09-16,90.848,92.282,90.839,91.98,2950631
2015-09-17,91.829,94.537,91.687,93.103,3173447
2015-09-18,93.14,94.263,91.745,91.773,6770455
2015-09-21,91.98,92.991,91.886,92.49,2089072
2015-09-22,91.763,92.368,91.103,91.545,2653373
2015-09-23,91.603,91.904,91.179,91.48,1717298
2015-09-24,91.131,92.122,90.999,91.989,3103049
2015-09-25,92.187,93.934,91.66,93.018,2013062
2015-09-28,92.858,93.432,91.782,92.018,2348467
2015-09-29,91.999,92.612,90.961,91.301,3530623
2015-09-30,91.141,92.112,91.141,92.018,4026122
2015-10-01,92.245,92.309,90.405,91.073,3400228
2015-10-02,91.593,93.027,91.121,92.951,2993354
2015-10-05,93.339,95.058,92.961,95.01,2736016
2015-10-06,94.715,94.715,93.857,94.188,2090450
2015-10-07,94.376,95.143,94.093,94.263,1810014
2015-10-08,93.915,95.256,93.573,95.133,1856906
2015-10-09,95.085,95.469,94.556,95.326,1844290
2015-10-12,95.326,96.335,95.276,95.699,1907981
2015-10-13,95.525,96.085,95.227,95.497,1340627
2015-10-14,95.584,95.985,94.981,95.208,1273840
2015-10-15,95.679,97.511,95.506,97.343,1902596
2015-10-16,97.884,98.348,97.285,97.776,1724496
2015-10-19,97.718,97.923,96.731,97.875,1352148
2015-10-20,97.648,98.536,97.343,98.04,1470916
2015-10-21,98.388,98.943,98.012,98.298,1236628
2015-10-22,98.546,99.85,98.279,99.72,1777715
2015-10-23,99.58,99.84,98.456,98.634,1813865
2015-10-26,98.842,98.842,97.411,97.952,2524886
2015-10-27,97.835,98.378,97.61,98.2,2229857
2015-10-28,98.2,99.32,95.765,97.111,2050908
2015-10-29,96.829,96.829,95.276,96.007,1799554
2015-10-30,96.065,97.187,95.775,96.839,2335231
2015-11-02,96.935,97.159,95.659,96.432,1789545
2015-11-03,95.975,96.663,95.613,96.508,1350318
2015-11-04,96.518,97.463,96.316,97.363,1590926
2015-11-05,97.197,97.648,96.258,96.316,1678277
2015-11-06,94.943,95.343,91.923,93.235,3254886
2015-11-09,93.036,93.66,92.687,93.3,2268546
2015-11-10,93.272,93.876,93.046,93.385,1787997
2015-11-11,93.471,94.179,93.168,94.066,1849483
2015-11-12,94.047,95.823,93.827,95.02,3496806
2015-11-13,95.085,95.9,94.537,94.733,2556691
2015-11-16,94.8,96.383,94.461,96.335,1727040
2015-11-17,96.258,97.227,94.81,95.039,2566973
2015-11-18,95.039,95.515,92.961,94.047,5095252
2015-11-19,94.188,95.506,93.979,95.266,2458948
2015-11-20,95.237,96.094,94.867,95.296,1867931
2015-11-23,95.276,95.593,94.546,94.791,1863371
2015-11-24,94.392,94.971,93.775,94.497,1440640
2015-11-25,94.278,94.363,93.661,93.992,1154251
2015-11-27,94.22,94.773,94.125,94.458,762488
2015-11-30,94.373,95.535,94.354,94.925,2471561
2015-12-01,95.085,95.966,94.725,95.603,2043246
2015-12-02,95.276,95.469,93.07,93.147,2992857
2015-12-03,92.662,93.165,91.436,91.655,2811808
2015-12-04,92.167,93.45,91.655,93.288,3694506
2015-12-07,93.175,93.829,92.899,93.696,2969786
2015-12-08,93.48,94.563,93.242,94.43,2883348
2015-12-09,93.908,94.877,93.156,93.879,3487684
2015-12-10,94.097,94.097,92.671,92.775,1900011
2015-12-11,92.093,92.899,91.549,92.595,2011102
2015-12-14,92.662,93.527,92.272,93.137,3208389
2015-12-15,93.613,94.363,93.185,93.839,2706786
2015-12-16,94.487,98.782,94.487,98.526,4598066
2015-12-17,98.526,99.261,97.913,98.308,2566029
2015-12-18,98.259,98.298,95.737,97.061,4994563
2015-12-21,97.688,97.865,96.478,97.245,2493021
2015-12-22,97.581,98.19,96.488,97.815,1761734
2015-12-23,97.982,99.152,97.903,98.842,1694871
2015-12-24,98.722,98.993,98.398,98.792,581504
2015-12-28,98.556,98.933,98.2,98.852,1719189
2015-12-29,99.479,100.11,99.301,99.479,1169127
2015-12-30,99.479,100.07,99.291,99.73,1482922
2015-12-31,99.73,99.74,97.933,98.752,1510887
2016-01-04,97.776,98.526,97.285,98.456,2029393
2016-01-05,98.565,99.75,97.149,99.41,2344721
2016-01-06,98.752,99.499,98.388,99.082,1836582
2016-01-07,98.09,99.87,97.933,99.53,3384972
2016-01-08,99.69,100.66,99.58,99.98,3782485
2016-01-11,100.12,101.34,99.92,100.35,4312606
2016-01-12,100.54,100.84,99.181,100.17,2266759
2016-01-13,100.45,100.65,98.614,99.45,2706991
2016-01-14,99.63,101.5,99.211,100.46,2625199
2016-01-15,100.23,100.65,98.943,100.07,4012923
2016-01-19,100.24,102.89,99.94,102.48,4023467
2016-01-20,101.58,102.22,98.25,100.11,3646724
2016-01-21,100.22,100.55,98.722,99.85,2310812
2016-01-22,100.57,101.42,99.82,101.34,2472345
2016-01-25,101.46,101.72,100.25,101.16,2244200
2016-01-26,101.34,102.4,100.62,101.3,3227724
2016-01-27,101.6,102.47,100.96,101.47,2892902
2016-01-28,100.52,103.4,100.3,102.94,3862388
2016-01-29,103.99,106.32,103.42,106.2,6476618
2016-02-01,106.13,107.83,105.32,107.4,3975997
2016-02-02,106.51,108.43,106.46,108.28,2898371
2016-02-03,108.48,109.79,108.06,109.08,3558889
2016-02-04,108.29,109.28,106.99,107.9,3080490
2016-02-05,107.7,108.49,106.67,107.99,2894850
2016-02-08,108.02,108.95,107.22,108.52,2708050
2016-02-09,108.38,110.22,108.03,109.65,3622937
2016-02-10,107.05,108.47,105.91,108.12,3628185
2016-02-11,107.45,108.33,106.34,106.36,3432843
2016-02-12,106.58,106.78,105.13,106.16,3004952
2016-02-16,106.89,107.38,105.71,106.8,2467128
2016-02-17,106.71,106.72,105.76,105.93,2838487
2016-02-18,106.3,109.11,106.18,108.68,3441325
2016-02-19,108.84,109.75,107.98,109.08,3544353
2016-02-22,109.41,110.78,109.08,109.98,2751540
2016-02-23,109.63,110.79,109.18,110.39,2421952
2016-02-24,109.81,111.2,109.62,111.1,3481281
2016-02-25,111.45,112.04,110.26,110.94,2287732
2016-02-26,110.44,110.91,107.46,107.77,2546842
2016-02-29,107.63,109.13,107.32,108.05,2737397
2016-03-01,108.64,108.92,107.23,107.84,2566622
2016-03-02,107.5,108.09,104.73,107.62,2873923
2016-03-03,107.73,107.79,105.32,106.9,3585388
2016-03-04,106.51,109.7,105.98,109.46,3057975
2016-03-07,109.24,109.88,108.7,109.61,2230021
2016-03-08,109.65,110.81,109.34,110.57,2159179
2016-03-09,110.47,111.49,110.47,111.34,1941116
2016-03-10,111.89,112.03,109.69,110.8,1660790
2016-03-11,111.36,111.46,110.49,110.92,1657639
2016-03-14,111.32,111.84,110.42,110.94,1569722
2016-03-15,110.95,111.74,110.43,110.72,2431594
2016-03-16,110.66,112.55,109.61,112.17,1968602
2016-03-17,112.33,113.54,111.59,113.33,2130693
2016-03-18,113.73,113.87,112.6,113.49,5651477
2016-03-21,112.89,113.39,111.69,112.6,1648838
2016-03-22,112.4,113.17,111.79,112.1,1548410
2016-03-23,111.77,113.11,111.5,112.71,1744731
2016-03-24,112.53,113.61,112.33,113.47,2566436
2016-03-28,113.35,113.89,112.4,112.61,1442562
2016-03-29,112.97,114.09,112.23,113.97,1451120
2016-03-30,114.11,114.32,113.11,113.49,1349004
2016-03-31,113.25,113.79,112.87,113.34,2093756
2016-04-01,113.1,113.95,112.5,113.7,2171936
2016-04-04,113.99,114.14,112.96,113.71,1367726
2016-04-05,113.3,113.89,111.24,111.43,2297762
2016-04-06,111.4,111.81,110.7,111.78,1711565
2016-04-07,111.45,112.36,111.09,111.28,1398985
2016-04-08,111.09,112.48,111.09,111.88,1114333
2016-04-11,112.11,112.65,111.13,111.32,1103155
2016-04-12,111.56,112.31,111.16,112.1,1491629
2016-04-13,112.43,112.62,110.87,111.56,1241075
2016-04-14,111.26,111.99,110.14,111.24,1604269
2016-04-15,111.58,112.62,111.24,112.47,1672003
2016-04-18,112.25,112.79,111.55,112.79,1518157
2016-04-19,113.09,113.4,112.27,113.11,1919080
2016-04-20,113.07,113.32,110.55,110.63,1539735
2016-04-21,110.37,110.39,107.69,108.14,2541135
2016-04-22,108.66,109.69,108.45,109.6,1811564
2016-04-25,109.47,109.63,109.05,109.63,1182663
2016-04-26,109.87,110.76,109.37,110.64,2056609
2016-04-27,110.79,113.03,110.52,111.95,2678799
2016-04-28,110.9,112.75,110.27,111.55,2248864
2016-04-29,111.3,112.77,110.29,112.61,2437076
2016-05-02,112.85,113.75,112.33,113.07,1997287
2016-05-03,113.34,113.92,112.48,113.41,1370449
2016-05-04,113.03,115.35,112.76,114.41,1750160
2016-05-05,114.37,115.35,112.98,113.84,2189141
2016-05-06,114.02,114.06,112.53,113.48,1526708
2016-05-09,113.63,114.05,113.14,113.88,1285551
2016-05-10,114.24,114.92,113.9,114.55,1210476
2016-05-11,114.71,115.27,113.49,114.64,1503198
2016-05-12,114.8,116.26,114.23,116.04,2082325
2016-05-13,115.8,116.2,114.65,115.65,1534142
2016-05-16,115.26,116.38,114.74,116.35,1381538
2016-05-17,115.99,116.16,113.92,114.72,2227982
2016-05-18,114.15,115.7,112.45,113.03,2409440
2016-05-19,112.18,113.44,111.58,113.41,2151560
2016-05-20,113.59,114.33,112.89,114.29,2336328
2016-05-23,114.4,114.45,112.89,113.01,1287484
2016-05-24,113.26,115,113.09,114.82,1942778
2016-05-25,114.55,114.9,113.85,114.06,1484707
2016-05-26,114.04,115.67,114.03,115.59,1196860
2016-05-27,115.67,115.86,115.02,115.61,1132144
2016-05-31,115.61,116.62,115.25,115.89,3465726
2016-06-01,115.89,116.58,115.4,115.92,1712134
2016-06-02,115.6,115.97,114.52,115.58,1429211
2016-06-03,116.6,118.06,116.4,117.51,2033177
2016-06-06,117.78,118.38,116.9,117.47,1461187
2016-06-07,117.74,118.16,116.81,116.85,1744327
2016-06-08,116.71,118.66,116.57,118.59,1897686
2016-06-09,118.64,119.77,118.54,119.61,1438531
2016-06-10,119.55,120.45,118.79,119.46,1526144
2016-06-13,119.5,119.97,119.02,119.24,1213371
2016-06-14,119.37,120.62,118.55,120.58,1643256
2016-06-15,120.25,120.3,118.97,119.47,1987783
2016-06-16,119.8,120.67,119.47,120.45,1586706
2016-06-17,120.63,120.81,119.38,120.69,3012122
2016-06-20,120.5,120.69,118.88,119.87,1687869
2016-06-21,120.16,120.56,119.22,119.9,1928002
2016-06-22,120.03,120.15,119.14,119.29,1416574
2016-06-23,119.38,119.44,118.64,119.44,1447367
2016-06-24,117.83,120.68,116.98,119.43,4221041
2016-06-27,119.48,123.7,119.48,123.37,3541270
2016-06-28,123.05,124.04,121.84,123.94,2652500
2016-06-29,124.31,124.72,122.82,123.24,2501858
2016-06-30,123.46,125.84,122.92,125.81,3235097
2016-07-01,126.65,126.65,124.06,125.16,1644576
2016-07-05,125.15,126.71,124.95,126.26,2608913
2016-07-06,126.07,127.34,124.91,126.28,2589072
2016-07-07,125.91,126.2,123.46,123.81,1992044
2016-07-08,123.57,125.41,122.19,125.36,2061705
2016-07-11,124.85,125.17,123.57,125.12,1427190
2016-07-12,124.52,125.42,122.79,122.86,2378369
2016-07-13,123.36,124.03,122.93,123.65,2146951
2016-07-14,122.81,123.58,122.08,122.77,2545380
2016-07-15,123.06,123.77,122.62,123.1,1398226
2016-07-18,123.23,124.15,123.1,123.73,2117263
2016-07-19,123.4,123.79,122.78,123.57,1655465
