Date,Open,High,Low,Close,Volume
2015-02-19,72.912,72.932,71.038,71.082,6095631
2015-02-20,71.055,71.477,69.843,70.671,4921963
2015-02-23,70.804,71.477,70.401,71.163,4392797
2015-02-24,71,71.99,70.713,71.691,4200857
2015-02-25,71.781,71.791,70.704,70.939,3620608
2015-02-26,71.171,71.252,70.482,70.533,2839263
2015-02-27,70.525,70.812,70.057,70.525,2756039
2015-03-02,70.463,70.463,68.587,69.188,5599753
2015-03-03,69.188,69.592,68.783,69.592,4107954
2015-03-04,69.241,69.404,68.748,69.205,3088735
2015-03-05,69.395,69.933,69.286,69.655,2854506
2015-03-06,68.739,68.739,66.934,67.302,7112154
2015-03-09,67.605,67.77,67.113,67.122,3676923
2015-03-10,66.809,67.744,66.423,67.07,5871848
2015-03-11,67.113,67.544,66.477,66.693,5503186
2015-03-12,67.024,67.753,66.952,67.591,3895222
2015-03-13,67.554,67.554,66.423,66.989,3441470
2015-03-16,67.51,68.532,67.473,67.976,3603857
2015-03-17,67.662,68.137,67.176,67.411,2857849
2015-03-18,67.401,68.963,67.151,68.596,6409136
2015-03-19,68.398,69.26,68.057,68.245,4935382
2015-03-20,68.335,68.909,68.11,68.838,7868632
2015-03-23,68.847,69.124,68.632,68.954,3423091
2015-03-24,68.847,69.376,67.976,68.289,2942830
2015-03-25,68.515,68.909,67.176,67.302,3323744
2015-03-26,67.204,67.501,66.109,66.755,4648584
2015-03-27,67.033,67.51,66.71,67.338,3544716
2015-03-30,67.705,68.398,67.42,68.146,3735062
2015-03-31,68.093,68.999,67.785,68.936,6716996
2015-04-01,69.08,69.485,68.378,68.981,3773821
2015-04-02,68.954,69.385,68.649,69.108,2790576
2015-04-06,69.528,70.687,69.376,70.247,5867616
2015-04-07,70.148,70.443,69.528,69.718,4111536
2015-04-08,69.538,69.69,68.865,69.404,3528678
2015-04-09,69.241,69.314,68.712,69.142,2285149
2015-04-10,69.314,70.222,69.286,69.887,2440625
2015-04-13,69.664,69.977,69.26,69.341,2523269
2015-04-14,69.475,69.996,69.286,69.664,2517255
2015-04-15,69.78,70.543,69.655,70.05,2975835
2015-04-16,69.897,70.023,68.9,69.413,3234052
2015-04-17,69.062,69.798,68.963,69.413,3257138
2015-04-20,69.709,71.065,69.592,70.581,2923526
2015-04-21,70.597,71.28,69.735,70.095,3688790
2015-04-22,70.482,70.671,69.915,70.302,2747434
2015-04-23,70.184,71.163,70.157,70.804,2705706
2015-04-24,70.769,71.721,70.704,71.298,2895521
2015-04-27,71.469,71.584,70.193,70.363,3186414
2015-04-28,70.067,70.92,69.906,70.902,2924842
2015-04-29,70.247,70.607,69.835,70.418,4313894
2015-04-30,70.409,70.409,69.098,69.645,4795603
2015-05-01,69.772,70.148,69.018,69.943,3186857
2015-05-04,69.943,70.794,69.745,69.996,3058218
2015-05-05,69.681,69.887,68.425,68.46,4255306
2015-05-06,68.398,68.855,68.003,68.604,5396104
2015-05-07,68.596,69.233,68.596,68.963,4011682
2015-05-08,69.835,70.148,68.919,69.233,3762907
2015-05-11,69.134,69.789,68.622,68.748,3221275
2015-05-12,68.369,68.756,67.833,68.507,4583158
2015-05-13,68.709,68.945,67.176,67.538,4966180
2015-05-14,67.457,68.773,67.339,68.492,5633767
2015-05-15,68.709,69.454,68.709,69.091,3674405
2015-05-18,68.9,69.199,68.628,68.982,3391289
2015-05-19,68.583,69.272,68.555,69.126,3090326
2015-05-20,69.136,69.844,69.091,69.444,3742368
2015-05-21,69.471,69.535,68.972,69.1,3518916
2015-05-22,68.954,69.199,68.7,69,2370449
2015-05-26,68.982,69.082,68.32,68.738,3142938
2015-05-27,68.929,69.318,68.801,69.144,3074077
2015-05-28,69.036,69.227,68.728,68.909,3490817
2015-05-29,69.1,69.191,68.574,68.709,3434268
2015-06-01,69.191,69.281,68.673,68.954,4438503
2015-06-02,68.618,68.618,67.784,68.093,5627171
2015-06-03,68.047,68.402,66.713,67.322,6133496
2015-06-04,67.141,67.766,67.104,67.332,5009058
2015-06-05,66.687,66.958,66.097,66.097,6133165
2015-06-08,65.943,66.097,65.562,65.734,5248227
2015-06-09,65.598,66.168,65.397,65.444,3987892
2015-06-10,65.853,66.233,65.336,65.371,3871788
2015-06-11,65.916,66.388,65.834,66.106,3777484
2015-06-12,65.669,66.259,65.634,65.805,4174930
2015-06-15,65.689,66.143,65.479,65.78,3227390
2015-06-16,65.887,65.969,65.453,65.843,3543713
2015-06-17,65.797,66.414,65.271,66.306,4255939
2015-06-18,66.424,67.676,66.424,67.629,5268396
2015-06-19,67.457,67.61,66.36,66.414,8029127
2015-06-22,66.65,66.731,66.15,66.297,2475595
2015-06-23,66.159,66.34,65.117,65.125,4340276
2015-06-24,65.336,65.552,64.355,64.355,5409807
2015-06-25,64.592,64.716,64.129,64.129,3197079
2015-06-26,64.046,64.754,63.937,64.419,5000788
2015-06-29,64.673,65.063,64.255,64.281,3548563
2015-06-30,64.41,64.454,63.883,64.073,4310923
2015-07-01,64.236,64.526,63.728,64.492,2615021
2015-07-02,65.036,65.906,64.807,65.805,3722487
2015-07-06,65.66,66.233,65.526,66.097,3119375
2015-07-07,66.486,68.691,66.432,68.291,7534910
2015-07-08,67.893,68.564,67.775,67.856,3217027
2015-07-09,68.002,68.257,66.859,67.204,4959898
2015-07-10,67.485,68.201,67.121,67.476,2624941
2015-07-13,67.658,67.992,67.085,67.457,3081683
2015-07-14,67.649,67.875,66.687,66.958,3717091
2015-07-15,66.867,67.276,66.559,67.158,2779282
2015-07-16,67.24,68.039,67.204,67.875,3458296
2015-07-17,67.586,67.811,66.687,66.75,4165781
2015-07-20,66.777,66.941,66.024,66.478,3193112
2015-07-21,66.414,66.414,65.345,65.706,3240175
2015-07-22,65.743,66.249,65.588,65.66,3655474
2015-07-23,65.562,65.608,64.436,64.926,3701877
2015-07-24,64.936,65.345,64.644,65.043,2004087
2015-07-27,65.108,66.515,65.098,66.233,3421151
2015-07-28,66.051,66.578,65.943,66.35,3574024
2015-07-29,66.168,66.478,65.699,66.332,3082885
2015-07-30,66.007,66.85,65.943,66.64,2732514
2015-07-31,67.322,67.983,67.166,67.339,3043324
2015-08-03,67.413,68.12,67.403,68.011,3036754
2015-08-04,67.938,67.938,66.931,67.068,2660431
2015-08-05,67.322,67.586,66.831,67.121,2181537
2015-08-06,67.121,67.121,65.916,66.995,4517778
2015-08-07,66.768,68.356,66.36,68.184,4009052
2015-08-10,68.184,68.42,67.676,67.875,3961769
2015-08-11,68.083,68.846,67.658,68.311,3782255
2015-08-12,68.251,69.765,68.085,69.315,4796213
2015-08-13,69.149,69.563,68.499,69.333,2933018
2015-08-14,69.14,70.158,68.93,70.056,2677064
2015-08-17,70.133,70.59,69.848,70.196,2617980
2015-08-18,70.076,70.168,69.718,69.94,2922553
2015-08-19,69.81,70.994,69.361,70.828,4820523
2015-08-20,70.433,71.049,69.948,70.424,4077838
2015-08-21,69.857,71.122,69.599,70.37,6575253
2015-08-24,68.49,68.975,66.076,66.453,8167793
2015-08-25,67.214,67.993,64.352,64.408,6085907
2015-08-26,65.335,65.994,64.7,65.81,7408197
2015-08-27,66.259,66.802,65.774,66.526,5192028
2015-08-28,66.6,66.6,65.278,66.407,3294604
2015-08-31,65.902,66.37,64.534,65.049,4729280
2015-09-01,64.452,64.481,62.987,63.343,4157417
2015-09-02,63.921,64.013,62.995,63.445,3817197
2015-09-03,63.793,63.977,63.325,63.554,2539166
2015-09-04,63.021,63.205,62.361,62.618,3583915
2015-09-08,63.113,63.636,62.875,63.627,3155944
2015-09-09,63.875,63.994,62.471,62.571,3573885
2015-09-10,62.564,62.838,61.911,62.142,3516273
2015-09-11,62.05,62.71,61.709,62.692,3321747
2015-09-14,62.746,63.169,62.48,62.664,2318093
2015-09-15,62.71,63.205,62.094,62.919,3266261
2015-09-16,63.223,63.681,62.957,63.462,3717780
2015-09-17,63.508,65.113,63.315,64.132,4610290
2015-09-18,63.527,64.27,63.462,63.711,5808152
2015-09-21,63.572,64.379,63.527,64.26,2738217
2015-09-22,63.829,64.251,63.243,63.436,3689873
2015-09-23,63.462,63.627,62.803,63.379,2097162
2015-09-24,63.178,64.645,62.977,64.509,4114289
2015-09-25,64.5,65.518,64.132,64.867,3600049
2015-09-28,64.756,65.37,64.526,64.626,3285486
2015-09-29,64.617,65.04,64.242,64.885,3033198
2015-09-30,65.085,66.067,64.809,65.994,3498997
2015-10-01,66.041,66.168,64.214,64.828,3718324
2015-10-02,65.426,66.041,64.709,66.014,4493931
2015-10-05,66.351,67.242,65.848,67.04,3441655
2015-10-06,66.957,67.371,66.361,67.05,4903043
2015-10-07,67.104,67.361,66.59,66.664,4466712
2015-10-08,66.416,67.167,66.177,66.967,2555408
2015-10-09,66.902,67.186,66.067,66.288,3348235
2015-10-12,66.288,67.398,66.279,66.802,2511994
2015-10-13,66.737,67.059,66.279,66.535,2606425
2015-10-14,66.563,66.911,66.279,66.361,2427141
2015-10-15,66.682,67.508,66.316,67.407,2515837
2015-10-16,67.728,68.041,67.379,67.508,2807111
2015-10-19,67.417,67.682,66.719,67.499,2380332
2015-10-20,67.417,67.958,67.25,67.607,2665536
2015-10-21,67.847,68.233,67.48,67.757,2210935
2015-10-22,67.902,69.067,67.708,68.856,2684803
2015-10-23,68.682,69.022,67.517,67.646,2240150
2015-10-26,67.83,67.83,65.672,66.279,5589695
2015-10-27,66.279,66.848,66.067,66.425,3374943
2015-10-28,66.508,66.865,64.885,65.637,2799809
2015-10-29,65.306,65.701,64.491,65.655,4296404
2015-10-30,65.71,65.948,65.378,65.563,3181777
2015-11-02,65.498,66.316,65.214,66.215,3623899
2015-11-03,65.912,66.39,65.59,66.269,3143979
2015-11-04,66.113,66.553,65.774,65.984,3427090
2015-11-05,65.866,66.215,64.848,65.546,4458610
2015-11-06,64.205,64.27,61.526,62.16,8082748
2015-11-09,62.003,63.178,61.766,62.352,5891004
2015-11-10,62.45,62.951,62.338,62.562,3303826
2015-11-11,62.71,63.555,62.589,63.36,2948461
2015-11-12,63.156,63.898,62.477,62.486,3333441
2015-11-13,62.635,63.137,61.92,62.116,3765911
2015-11-16,62.116,62.914,61.994,62.897,2996273
2015-11-17,62.72,63.156,60.964,61.13,5840279
2015-11-18,61.418,62.496,61.122,62.403,4153044
2015-11-19,62.672,63.638,62.45,63.601,4060474
2015-11-20,63.935,64.503,63.741,64.168,4021343
2015-11-23,64.121,64.307,62.951,63.156,3706898
2015-11-24,62.922,63.323,62.552,63.22,2691500
2015-11-25,63.118,63.294,62.756,62.887,2124550
2015-11-27,62.905,63.425,62.672,62.691,1595918
2015-11-30,62.784,63.36,62.728,62.922,4143459
2015-12-01,63.192,63.555,62.579,63.201,3065707
2015-12-02,63.034,63.09,61.335,61.41,4634867
2015-12-03,61.326,61.968,60.824,61.504,4264859
2015-12-04,61.744,62.311,61.567,62.255,2920462
2015-12-07,62.033,63.666,62.003,63.611,4660786
2015-12-08,63.396,63.704,62.97,63.555,3973769
2015-12-09,63.303,64.538,63.053,63.714,2910879
2015-12-10,63.565,63.572,62.505,62.617,3201093
2015-12-11,62.394,63.127,62.209,62.997,5093903
2015-12-14,62.97,63.611,62.45,63.565,3925188
2015-12-15,63.675,64.567,63.387,63.926,4558699
2015-12-16,64.344,65.273,64.177,65.032,5112642
2015-12-17,65.07,65.95,64.723,65.467,4529086
2015-12-18,65.078,65.329,63.87,64.631,6608623
2015-12-21,64.967,65.246,64.381,64.826,2285757
2015-12-22,65.329,66.07,64.689,65.886,3175635
2015-12-23,66.07,67.149,66.007,66.861,2948139
2015-12-24,66.861,67.223,66.767,66.899,1096424
2015-12-28,66.628,67.102,66.489,66.787,2532581
2015-12-29,67.121,67.558,67.018,67.205,2093035
2015-12-30,67.205,67.419,66.973,67.037,2220643
2015-12-31,66.991,67.065,65.691,66.295,3230038
2016-01-04,65.867,66.128,65.153,66.109,3839512
2016-01-05,66.1,66.721,65.171,66.582,2914857
2016-01-06,66.035,67.027,65.811,66.73,2565975
2016-01-07,65.977,66.647,65.832,66.118,3109762
2016-01-08,66.109,66.564,65.849,65.969,2366905
2016-01-11,66.163,66.907,66.118,66.703,3197071
2016-01-12,66.991,67.102,65.561,66.183,3204604
2016-01-13,66.266,67.186,66.202,66.582,2824318
2016-01-14,66.611,67.636,66.075,67.205,3925438
2016-01-15,66.378,67.14,65.95,66.935,5068477
2016-01-19,67.298,68.114,66.944,67.938,3424114
2016-01-20,67.39,67.781,65.608,66.322,3868461
2016-01-21,66.582,66.991,65.329,66.016,4847442
2016-01-22,66.471,67.084,65.886,67.028,3404454
2016-01-25,67.037,67.13,66.415,66.675,2582533
2016-01-26,66.861,67.975,66.619,67.065,2801206
2016-01-27,66.861,67.689,66.544,67.242,2247440
2016-01-28,67.018,68.681,66.703,68.226,2470311
2016-01-29,68.709,70.028,68.653,69.925,5192909
2016-02-01,69.814,72.134,69.665,71.502,7243962
2016-02-02,70.659,71.444,70.603,71.272,5025558
2016-02-03,71.356,73.1,71.28,72.952,5290461
2016-02-04,72.684,73.389,72.321,72.971,4895316
2016-02-05,72.591,73.568,71.831,73.397,3792648
2016-02-08,73.593,74.38,72.99,73.519,5761597
2016-02-09,73.128,74.114,72.655,73.295,4097565
2016-02-10,72.831,73.722,71.685,73.309,4406028
2016-02-11,72.982,73.487,72.042,72.071,4319298
2016-02-12,72.221,72.55,70.862,71.547,4816504
2016-02-16,71.507,71.779,70.804,71.591,3783096
2016-02-17,71.809,71.863,70.635,70.852,5314273
2016-02-18,70.42,71.94,70.091,71.517,6958330
2016-02-19,71.255,71.255,69.622,69.96,6683533
2016-02-22,70.195,70.58,69.687,70.232,4149170
2016-02-23,70.054,70.541,69.66,70.204,4509495
2016-02-24,70.373,70.795,69.763,70.335,4123677
2016-02-25,70.531,71.745,70.232,71.735,3723316
2016-02-26,71.386,71.611,69.397,69.471,4529224
2016-02-29,69.406,70.33,69.242,69.707,3750232
2016-03-01,70.062,70.12,68.225,68.835,6477809
2016-03-02,68.835,69.331,68.017,69.097,12890695
2016-03-03,69.218,69.838,68.449,69.754,4515879
2016-03-04,69.425,70.899,69.129,70.541,4077932
2016-03-07,70.383,71.565,70.214,71.556,3697452
2016-03-08,71.621,72.55,71.227,72.513,4999315
2016-03-09,72.259,73.037,71.977,72.737,5379971
2016-03-10,72.737,73.086,72.11,72.503,4851558
2016-03-11,73.121,73.334,72.74,72.972,3099450
2016-03-14,73.16,73.235,72.456,72.935,3092706
2016-03-15,72.728,73.442,72.672,73.245,3529596
2016-03-16,73.385,74.211,72.333,74.089,3645113
2016-03-17,74.183,75.281,73.836,75.065,4306395
2016-03-18,75.319,75.45,74.53,74.764,6961392
2016-03-21,74.192,75.028,73.714,74.624,3133544
2016-03-22,74.53,74.887,73.985,74.024,3050577
2016-03-23,74.004,75.084,73.601,74.897,2734061
2016-03-24,74.644,75.178,74.446,74.84,2780665
2016-03-28,74.84,75.403,74.426,74.586,1860217
2016-03-29,74.793,75.506,74.192,75.487,2952219
2016-03-30,75.45,75.628,74.867,75.403,1769008
2016-03-31,75.403,75.741,74.897,75.712,2994802
2016-04-01,75.524,76.313,75.336,76.135,3362339
2016-04-04,76.154,76.369,75.448,76.096,2028314
2016-04-05,76.07,76.378,74.857,74.981,3199181
2016-04-06,74.699,74.857,73.826,74.474,3526623
2016-04-07,74.324,75.084,74.324,74.408,2671366
2016-04-08,74.728,75.403,74.644,74.857,2081863
2016-04-11,74.925,75.252,74.54,74.549,2054840
2016-04-12,74.84,75.44,74.465,75.281,2211458
2016-04-13,75.46,75.46,74.258,74.728,2024555
2016-04-14,74.709,74.849,74.188,74.559,1926458
2016-04-15,74.567,75.233,74.455,75.075,2686150
2016-04-18,74.934,75.45,74.595,75.45,2124266
2016-04-19,75.6,75.674,74.426,74.877,3775981
2016-04-20,75.065,75.309,73.319,73.385,3450496
2016-04-21,73.385,73.471,71.517,71.641,5292842
2016-04-22,71.923,72.372,71.725,72.268,2889477
2016-04-25,72.091,72.424,71.725,72.034,2991545
2016-04-26,72.23,72.451,71.819,72.213,2243531
2016-04-27,72.485,73.742,72.268,73.254,3119681
2016-04-28,72.559,73.591,72.278,73.517,2437006
2016-04-29,73.019,73.995,72.485,73.93,2905205
2016-05-02,73.975,74.728,73.839,74.079,3186351
2016-05-03,74.079,74.709,73.544,73.985,3225353
2016-05-04,73.975,75.648,73.798,75.093,4467385
2016-05-05,74.793,75.768,74.644,75.243,3941084
2016-05-06,75.178,75.197,73.535,74.492,4746416
2016-05-09,74.455,75.477,74.267,75.13,2854864
2016-05-10,75.46,75.544,74.925,75.13,2619094
2016-05-11,75.356,75.544,74.652,75.534,2881845
2016-05-12,75.403,76.275,74.991,76.089,2943551
2016-05-13,76.089,76.154,75.327,75.797,2783953
2016-05-16,75.618,76.021,75.224,76.012,2585158
2016-05-17,75.919,75.919,74.192,74.614,3923418
2016-05-18,74.534,74.534,72.41,72.609,4332827
2016-05-19,72.23,73.026,71.803,72.989,3040241
2016-05-20,73.264,73.273,72.515,73.016,2578282
2016-05-23,73.055,73.187,72.143,72.211,2905279
2016-05-24,72.467,73.101,72.287,73.006,2555799
2016-05-25,72.97,73.12,72.401,72.97,3810498
2016-05-26,73.006,73.973,73.006,73.927,1915848
2016-05-27,73.908,74.097,73.585,73.947,2313949
2016-05-31,73.973,74.316,73.661,74.183,4391710
2016-06-01,74.202,74.942,73.966,74.933,3076187
2016-06-02,74.648,74.923,73.927,74.856,2586853
2016-06-03,75.519,76.297,75.501,75.937,4398362
2016-06-06,76.117,76.307,75.454,75.709,3171891
2016-06-07,76.09,76.307,75.7,75.851,2064494
2016-06-08,75.709,76.346,75.709,76.346,1763518
2016-06-09,76.269,77.199,75.985,77.057,2672761
2016-06-10,77.028,77.374,76.449,77.037,3398799
2016-06-13,77.378,77.758,77.122,77.387,3036865
2016-06-14,77.292,78.175,77.094,78.145,3287825
2016-06-15,78.155,78.308,77.075,77.312,3404989
2016-06-16,77.663,78.43,77.473,78.26,3581114
2016-06-17,78.308,78.698,77.635,78.688,5880029
2016-06-20,78.45,78.611,77.113,77.758,4008156
2016-06-21,77.446,78.24,77.265,77.758,2154061
2016-06-22,77.805,77.93,77.502,77.597,1790277
2016-06-23,77.626,77.815,77.152,77.805,1668760
2016-06-24,77.407,78.983,77.199,78.165,3899943
2016-06-27,78.12,79.807,78.034,79.645,4634536
2016-06-28,79.437,79.655,78.819,79.597,4752669
2016-06-29,79.863,80.129,79.332,79.797,3901643
2016-06-30,79.939,81.352,79.787,81.352,5771655
2016-07-01,81.466,81.694,80.385,81.201,3588349
2016-07-05,81.352,82.514,81.182,82.433,3951152
2016-07-06,82.368,82.794,81.826,82.718,3992225
2016-07-07,82.3,82.518,80.545,80.877,4414992
2016-07-08,80.755,81.608,79.863,81.561,2963019
2016-07-11,81.011,81.664,80.205,81.561,2793024
2016-07-12,81.077,81.313,80.006,80.072,3980640
2016-07-13,80.594,80.802,80.138,80.65,3896479
2016-07-14,80.081,80.545,79.844,80.365,3153742
2016-07-15,80.594,80.877,80.081,80.526,2461762
2016-07-18,80.726,81.201,80.604,80.84,3127155
2016-07-19,80.76,81.067,80.432,80.962,4244873
