Date,Open,High,Low,Close,Volume
2014-11-10,66.068,66.605,65.64,66.488,2345743
2014-11-11,66.319,66.516,65.783,66.087,2764843
2014-11-12,64.693,65.551,64.423,65.013,3173993
2014-11-13,65.077,65.389,64.44,64.609,2907062
2014-11-14,64.404,64.469,63.833,63.994,3230292
2014-11-17,63.869,64.665,63.788,64.521,1848111
2014-11-18,64.45,64.923,64.208,64.558,1875692
2014-11-19,64.404,64.969,64.244,64.791,1764767
2014-11-20,64.396,65.013,64.254,64.979,1998374
2014-11-21,65.487,65.891,64.941,65.497,2881032
2014-11-24,65.497,65.926,65.203,65.317,2718821
2014-11-25,65.317,65.651,64.895,65.48,2941747
2014-11-26,65.616,65.804,65.038,65.39,1764676
2014-11-28,65.38,66.084,65.291,65.408,1406974
2014-12-01,65.056,65.767,64.82,65.165,2931821
2014-12-02,65.156,65.994,64.82,65.668,2535674
2014-12-03,65.651,65.867,65.109,65.435,1660139
2014-12-04,65.444,65.858,65.065,65.579,1925366
2014-12-05,64.938,65.516,64.787,65.047,1743061
2014-12-08,65.192,65.823,64.911,65.227,1834977
2014-12-09,65.137,65.634,65.01,65.371,2325958
2014-12-10,66.291,67.14,64.74,64.805,9326327
2014-12-11,65.426,66.669,65.202,66.147,4149507
2014-12-12,66.021,66.606,65.534,65.56,4215061
2014-12-15,65.858,65.867,64.397,64.895,2619996
2014-12-16,64.92,66.093,64.316,64.721,2358277
2014-12-17,65.137,66.796,65.075,66.687,2933434
2014-12-18,66.932,67.923,66.517,67.913,3057128
2014-12-19,67.888,68.473,67.112,67.977,4836880
2014-12-22,68.726,69.392,68.319,68.978,3054207
2014-12-23,69.266,69.878,68.699,69.331,2134811
2014-12-24,69.24,70.918,69.157,70.663,1569192
2014-12-26,70.753,71.99,70.545,71.475,3911931
2014-12-29,71.439,72.926,71.439,72.331,3067873
2014-12-30,72.08,72.241,70.347,70.593,2207536
2014-12-31,70.654,70.782,69.24,69.331,2307972
2015-01-02,69.656,69.96,68.996,69.861,2453445
2015-01-05,69.67,69.96,68.788,69.014,3082661
2015-01-06,69.232,70.267,68.545,68.661,3649262
2015-01-07,68.852,69.43,68.265,68.941,3225769
2015-01-08,69.473,70.087,69.311,69.755,2405631
2015-01-09,69.915,70.033,68.708,68.969,2013258
2015-01-12,69.202,69.331,68.274,68.969,2415768
2015-01-13,69.628,70.069,68.401,68.916,2603303
2015-01-14,68.761,69.374,67.913,68.924,4046078
2015-01-15,68.996,69.761,68.537,69.571,2949831
2015-01-16,69.618,70.149,69.266,70.105,2838900
2015-01-20,70.321,70.673,69.69,70.654,2121864
2015-01-21,70.321,71.611,69.844,71.466,2736491
2015-01-22,71.619,71.864,70.43,70.97,3387143
2015-01-23,71.187,71.71,70.701,71.305,1673481
2015-01-26,71.007,71.305,70.303,71.159,1794800
2015-01-27,71.177,71.584,70.555,71.205,1689942
2015-01-28,71.224,72.024,70.05,70.186,2253416
2015-01-29,70.321,71.466,69.736,71.347,2093420
2015-01-30,71.078,71.088,69.257,69.321,3260610
2015-02-02,69.581,70.357,68.916,70.069,2840396
2015-02-03,70.006,71.116,69.529,70.843,3378301
2015-02-04,70.465,71.088,69.761,69.987,2371754
2015-02-05,70.347,71.061,69.7,70.942,1974050
2015-02-06,70.494,70.601,67.644,68.257,4415600
2015-02-09,68.265,70.456,67.354,67.823,5046478
2015-02-10,67.823,69.293,67.814,69.113,4458819
2015-02-11,68.699,68.959,66.715,66.824,4482308
2015-02-12,66.957,67.255,66.147,66.461,6013291
2015-02-13,66.562,66.562,65.019,65.733,4545563
2015-02-17,65.678,66.391,65.084,65.975,5108045
2015-02-18,65.814,67.346,65.814,67.32,3298884
2015-02-19,67.031,67.23,66.263,66.527,4021020
2015-02-20,66.481,66.742,65.841,66.706,3707593
2015-02-23,66.687,66.984,66.238,66.626,1841358
2015-02-24,66.58,67.373,66.273,66.769,2459156
2015-02-25,67.047,67.156,66.021,66.13,2618459
2015-02-26,66.221,66.403,65.257,65.44,2656661
2015-02-27,65.475,65.939,65.13,65.565,2441113
2015-03-02,65.367,65.367,63.574,63.957,4862753
2015-03-03,64.019,64.594,63.465,64.547,4106407
2015-03-04,64.12,64.411,63.993,64.22,2902787
2015-03-05,64.42,65.248,64.247,64.738,3706631
2015-03-06,63.803,63.819,62.93,63.283,5259233
2015-03-09,63.584,63.793,63.183,63.274,2593606
2015-03-10,63.136,63.866,62.965,62.993,5630313
2015-03-11,63.22,63.547,62.52,62.529,4134115
2015-03-12,62.936,63.765,62.811,63.502,3345774
2015-03-13,63.511,63.52,62.073,62.72,3142587
2015-03-16,62.965,64.019,62.783,63.647,2882556
2015-03-17,63.565,63.929,63.256,63.656,2521921
2015-03-18,63.556,65.765,63.283,65.412,3536649
2015-03-19,65.303,66.048,64.794,65.12,2816806
2015-03-20,65.31,65.985,65.175,65.657,4721249
2015-03-23,65.52,65.985,65.412,65.665,2620876
2015-03-24,65.484,65.956,64.848,64.994,2613178
2015-03-25,64.985,65.412,64.247,64.302,2700369
2015-03-26,64.211,64.619,63.738,63.993,2606802
2015-03-27,64.065,64.457,63.819,64.019,2157434
2015-03-30,64.184,64.938,63.919,64.703,1569424
2015-03-31,64.585,65.066,63.965,64.457,2726320
2015-04-01,64.594,65.294,63.783,65.039,2854957
2015-04-02,65.13,65.33,64.786,65.103,1961727
2015-04-06,65.194,66.394,65.194,66.13,2561832
2015-04-07,66.13,66.256,65.403,65.44,2038179
2015-04-08,65.412,65.52,64.948,65.257,2229013
2015-04-09,65.094,65.11,64.402,64.91,1700251
2015-04-10,64.985,65.739,64.81,65.394,1292571
2015-04-13,65.394,65.484,64.594,64.657,1496198
2015-04-14,64.703,65.303,64.603,65.148,1978547
2015-04-15,65.33,65.994,65.13,65.866,3247049
2015-04-16,65.621,65.63,64.856,65.303,2609968
2015-04-17,64.885,65.484,64.819,65.003,3234726
2015-04-20,65.139,66.794,65.139,66.166,2565235
2015-04-21,66.194,66.584,65.248,65.565,3924277
2015-04-22,65.795,66.094,65.42,65.956,3050234
2015-04-23,66.012,66.813,65.839,66.576,2273104
2015-04-24,66.44,67.612,66.366,66.884,3153509
2015-04-27,67.013,67.213,65.503,66.004,2223627
2015-04-28,65.665,66.176,65.094,66.156,2426486
2015-04-29,65.585,65.948,65.21,65.757,2337645
2015-04-30,65.556,65.657,64.547,65.194,3119498
2015-05-01,65.303,65.565,64.437,65.21,2509716
2015-05-04,64.985,66.004,64.985,65.267,2430772
2015-05-05,65.167,65.257,63.793,64.411,3677714
2015-05-06,64.42,64.794,63.729,64.311,3806156
2015-05-07,64.594,65.057,64.385,64.51,2317561
2015-05-08,65.239,65.785,65.103,65.294,2119613
2015-05-11,65.257,65.685,64.566,64.585,1949083
2015-05-12,64.175,64.856,63.91,64.657,2478027
2015-05-13,64.657,65.565,64.257,64.485,2797762
2015-05-14,64.885,65.267,64.786,65.12,1895097
2015-05-15,65.22,65.831,65.12,65.657,1885579
2015-05-18,65.348,65.866,65.303,65.721,1535689
2015-05-19,65.357,65.912,65.274,65.657,1970521
2015-05-20,65.621,65.866,65.267,65.384,3010533
2015-05-21,65.549,65.885,65.175,65.503,3468589
2015-05-22,65.375,65.594,65.076,65.457,1556119
2015-05-26,65.448,65.475,64.547,65.039,2819023
2015-05-27,65.166,65.219,64.781,65.007,2855148
2015-05-28,64.982,65.367,64.781,65.137,2069759
2015-05-29,65.267,65.284,64.531,64.723,3902744
2015-06-01,64.799,65.083,64.54,64.706,1927497
2015-06-02,64.386,64.411,63.182,63.871,3290441
2015-06-03,63.871,63.954,62.44,62.806,3678296
2015-06-04,62.651,63.145,62.2,62.301,3528376
2015-06-05,61.76,61.898,61.236,61.623,3924861
2015-06-08,61.567,61.834,61.32,61.43,3710439
2015-06-09,61.365,61.623,61.236,61.338,3042769
2015-06-10,61.605,61.676,61.264,61.355,3234118
2015-06-11,61.768,61.907,61.402,61.742,2326729
2015-06-12,61.43,61.843,61.273,61.31,4095157
2015-06-15,61.282,61.815,61.126,61.585,2712635
2015-06-16,61.456,61.878,61.2,61.834,1850155
2015-06-17,61.824,62.55,61.723,62.411,2982407
2015-06-18,62.431,63.265,62.282,63.192,3684507
2015-06-19,63.219,63.458,62.392,62.457,4342266
2015-06-22,63.018,63.081,62.31,62.651,2719064
2015-06-23,62.604,62.658,61.742,62.007,3825320
2015-06-24,61.953,62.274,61.815,62.09,3436311
2015-06-25,62.063,62.255,61.532,61.532,2909406
2015-06-26,61.494,61.824,61.108,61.742,2101078
2015-06-29,61.676,62.541,61.667,61.76,3202168
2015-06-30,61.944,61.944,61.044,61.373,3669129
2015-07-01,61.667,61.768,61.173,61.557,2993301
2015-07-02,61.878,62.457,61.868,62.32,2477949
2015-07-06,62.164,62.503,61.723,62.274,3477277
2015-07-07,62.658,63.916,62.485,63.632,3307528
2015-07-08,63.385,63.925,63.265,63.723,3572612
2015-07-09,63.916,64.016,62.734,63.009,3303167
2015-07-10,63.164,63.779,62.806,63.293,2015435
2015-07-13,63.328,63.723,62.926,63.412,2347421
2015-07-14,63.347,63.723,63.236,63.513,1902933
2015-07-15,63.357,63.844,63.155,63.806,1751619
2015-07-16,63.871,64.55,63.723,64.411,2288258
2015-07-17,64.109,64.421,63.798,63.925,2232257
2015-07-20,63.844,63.907,63.236,63.596,1348635
2015-07-21,63.439,63.622,62.798,63.119,2641488
2015-07-22,63.054,63.687,63.009,63.081,2437090
2015-07-23,62.899,63.091,62.026,62.623,2610001
2015-07-24,62.604,63.119,62.392,62.953,2575679
2015-07-27,62.962,63.798,62.962,63.458,2387407
2015-07-28,63.404,64.376,63.182,64.367,3042115
2015-07-29,64.285,64.906,63.779,64.844,2769962
2015-07-30,64.651,65.33,64.32,65.209,1710364
2015-07-31,65.697,66.239,65.623,65.807,2386646
2015-08-03,66.009,66.294,65.413,65.826,1905953
2015-08-04,65.532,65.697,64.174,64.477,3346205
2015-08-05,64.487,65.798,64.367,65.31,2564348
2015-08-06,65.441,65.486,64.421,65.468,2353126
2015-08-07,65.358,66.78,65.083,66.394,2108049
2015-08-10,66.459,66.743,66.119,66.403,1673103
2015-08-11,66.286,67.102,66.037,66.707,2073029
2015-08-12,66.597,68.404,66.496,68.368,3739529
2015-08-13,68.019,68.836,67.523,68.772,3288240
2015-08-14,68.395,69.232,68.083,69.176,1885019
2015-08-17,69.294,70.195,69.047,69.955,3140826
2015-08-18,69.808,70.121,69.579,69.837,1956165
2015-08-19,69.488,70.231,69.333,69.882,2201422
2015-08-20,69.497,70.297,69.202,69.497,4729815
2015-08-21,69.212,69.589,68.772,69.202,7600869
2015-08-24,67.689,68.836,66.11,66.413,6968628
2015-08-25,67.477,67.67,64.348,64.458,5699727
2015-08-26,65.198,65.586,63.761,65.418,4180680
2015-08-27,65.734,66.049,65.068,65.966,3577778
2015-08-28,65.928,66.078,64.957,65.799,2620803
2015-08-31,65.669,65.669,64.205,64.612,3598615
2015-09-01,63.807,64.169,62.39,62.807,3078728
2015-09-02,63.427,63.465,62.464,63.075,2866067
2015-09-03,63.308,63.576,62.807,63.075,3273794
2015-09-04,62.706,62.993,61.972,62.279,3068903
2015-09-08,62.935,63.697,62.891,63.659,3798753
2015-09-09,63.947,64.205,62.955,63.066,2991181
2015-09-10,62.983,63.241,62.168,62.316,2657393
2015-09-11,62.195,62.779,62.029,62.769,2359459
2015-09-14,62.891,63.334,62.677,63.095,2420233
2015-09-15,63.168,63.299,62.657,63.066,2014774
2015-09-16,63.224,63.901,63.047,63.687,2282922
2015-09-17,63.622,65.104,63.538,64.344,2066472
2015-09-18,63.974,64.994,63.779,63.918,3890186
2015-09-21,64.077,64.475,63.799,64.214,2385474
2015-09-22,63.918,64.344,63.687,63.993,2703818
2015-09-23,63.956,64.262,63.799,64.121,1877761
2015-09-24,63.779,64.436,63.697,64.307,2318881
2015-09-25,64.364,65.484,64.159,64.901,2601267
2015-09-28,64.79,65.205,64.243,64.316,3091828
2015-09-29,64.344,64.596,63.891,64.187,2725624
2015-09-30,64.392,65.29,64.271,65.198,2958794
2015-10-01,65.263,65.382,63.825,64.067,3427405
2015-10-02,64.392,64.621,63.419,64.243,4172044
2015-10-05,64.466,65.161,64.141,65.141,3110963
2015-10-06,65.003,65.141,64.335,64.641,2579892
2015-10-07,64.723,64.864,64.316,64.641,1885801
2015-10-08,64.446,65.623,64.326,65.503,2088829
2015-10-09,65.586,65.91,65.272,65.791,2746026
2015-10-12,65.808,66.772,65.771,66.698,1985944
2015-10-13,66.457,66.781,66.189,66.605,1809239
2015-10-14,66.624,67.023,66.429,66.781,1999053
2015-10-15,67.087,67.577,66.466,67.439,2420667
2015-10-16,67.755,68.051,67.439,67.755,2179398
2015-10-19,67.68,67.994,67.096,67.967,2049535
2015-10-20,67.755,68.347,67.68,68.263,2492323
2015-10-21,68.477,68.875,68.104,68.477,2546104
2015-10-22,68.579,69.366,68.338,69.004,2255934
2015-10-23,68.856,68.986,67.633,67.699,2325886
2015-10-26,67.874,67.994,66.911,67.475,2211244
2015-10-27,67.337,67.782,66.855,67.031,2442794
2015-10-28,67.133,67.383,65.53,66.252,2332363
2015-10-29,65.994,66.078,64.845,65.66,3089093
2015-10-30,65.835,66.401,65.484,66.17,3171026
2015-11-02,65.827,66.503,64.854,65.52,3295249
2015-11-03,65.484,66.15,65.131,65.503,2925953
2015-11-04,65.447,66.03,65.224,65.373,2564150
2015-11-05,65.198,65.697,65.01,65.068,1722231
2015-11-06,64.354,64.529,62.603,62.853,3112407
2015-11-09,62.575,63.168,62.316,62.742,2654421
2015-11-10,62.807,63.289,62.65,62.807,2231214
2015-11-11,62.881,63.372,62.799,63.28,1652387
2015-11-12,63.029,63.613,62.622,62.909,2569854
2015-11-13,62.945,63.538,62.909,63.178,2956745
2015-11-16,63.047,64.187,63.011,64.159,2650167
2015-11-17,64.113,64.825,63.113,63.27,2178212
2015-11-18,63.232,63.529,62.492,63.436,2287563
2015-11-19,63.64,64.131,63.436,63.752,1883394
2015-11-20,63.974,64.494,63.604,63.918,3150083
2015-11-23,63.879,64.151,63.122,63.197,2223964
2015-11-24,63.009,63.233,62.513,63.104,1828950
2015-11-25,63.036,63.206,62.662,62.86,1459260
2015-11-27,62.85,63.384,62.813,63.001,882014
2015-11-30,63.028,63.429,62.925,63.001,2726780
2015-12-01,63.468,63.626,62.43,63.036,2443395
2015-12-02,62.916,62.991,61.764,61.85,2790203
2015-12-03,61.681,61.747,60.819,60.942,3121102
2015-12-04,61.289,62.364,61.195,62.28,3024171
2015-12-07,62.055,62.28,61.728,61.85,3080636
2015-12-08,61.719,61.887,60.932,61.634,3162056
2015-12-09,61.392,62.392,61.158,61.897,3053152
2015-12-10,61.84,61.943,60.915,60.972,2097029
2015-12-11,60.708,61.195,60.353,60.682,2251126
2015-12-14,60.605,61.195,60.363,61.158,2814703
2015-12-15,61.344,62.374,61.177,61.859,2442757
2015-12-16,62.186,63.242,62.008,63.187,3438230
2015-12-17,63.122,63.551,62.748,63.159,2978724
2015-12-18,62.86,63.074,62.214,62.56,5262788
2015-12-21,63.009,63.065,61.887,62.243,2618668
2015-12-22,62.533,62.868,61.867,62.785,2070105
2015-12-23,62.841,63.719,62.841,63.664,2496546
2015-12-24,63.551,63.626,63.263,63.374,789652
2015-12-28,63.271,63.59,63.047,63.458,1933342
2015-12-29,63.598,64.402,63.542,64.187,2097200
2015-12-30,64.094,64.449,63.915,64.224,1748352
2015-12-31,64.112,64.151,62.672,63.252,2266245
2016-01-04,62.626,63.13,62.028,63.094,4166932
2016-01-05,62.925,63.702,61.953,63.636,2647789
2016-01-06,63.187,64.402,62.962,64.028,2855962
2016-01-07,63.281,64.253,63.216,64.066,4290128
2016-01-08,64.038,65.367,63.945,65.009,5765478
2016-01-11,65.077,65.394,64.813,64.906,4266522
2016-01-12,65.122,65.347,64.066,64.431,4617870
2016-01-13,64.562,64.983,64.393,64.542,3899413
2016-01-14,64.496,65.431,64.385,65.151,3492485
2016-01-15,64.524,64.935,63.758,64.411,4239154
2016-01-19,64.739,65.515,64.234,65.367,3247670
2016-01-20,64.945,65.225,63.532,64.272,4035574
2016-01-21,64.572,64.572,63.561,64.048,2426042
2016-01-22,64.655,65.301,64.076,65.235,2264871
2016-01-25,65.264,65.59,64.781,65.048,2445968
2016-01-26,65.067,65.983,64.935,65.198,2219826
2016-01-27,65.095,65.571,64.684,65.188,2481116
2016-01-28,65.179,66.871,64.923,66.338,3828050
2016-01-29,66.842,67.515,66.423,67.489,3741211
2016-02-01,65.712,66.787,65.404,65.627,11542748
2016-02-02,64.748,65.562,64.169,65.357,6425543
2016-02-03,65.506,65.852,64.785,65.394,5911113
2016-02-04,65.524,66.539,65.104,65.861,4294529
2016-02-05,65.777,66.797,65.17,66.45,4019594
2016-02-08,65.581,66.292,64.599,64.983,6078841
2016-02-09,64.983,66.273,64.675,65.861,4298695
2016-02-10,65.627,66.15,64.572,65.73,3493168
2016-02-11,65.413,65.918,64.624,64.719,3067580
2016-02-12,64.842,65.122,64.009,64.469,3146665
2016-02-16,64.983,65.048,64.112,64.665,2550389
2016-02-17,64.955,65.301,64.337,65.244,2762744
2016-02-18,64.813,65.651,64.702,65.225,6620250
2016-02-19,65.038,65.244,64.524,64.955,4444907
2016-02-22,65.254,66.189,65.104,66.15,2705363
2016-02-23,65.824,66.572,65.712,66.283,2736722
2016-02-24,66.319,66.674,65.767,66.601,3724274
2016-02-25,66.712,67.208,66.543,67.17,2261642
2016-02-26,66.954,67.096,65.375,65.478,2994569
2016-02-29,65.468,66.142,65.318,65.384,3873006
2016-03-01,65.767,65.852,65.048,65.413,2683647
2016-03-02,65.233,65.413,63.835,64.959,4712143
2016-03-03,65.073,66.14,64.504,66.111,3945062
2016-03-04,65.687,66.857,65.479,66.707,2935362
2016-03-07,66.356,67.42,66.244,67.273,2522286
2016-03-08,67.15,67.803,66.792,67.746,3247604
2016-03-09,67.726,68.321,67.632,68.103,2448095
2016-03-10,68.123,68.237,67.127,67.622,2309935
2016-03-11,67.82,68.331,67.637,68.217,1990351
2016-03-14,68.331,68.454,67.923,68.331,1971855
2016-03-15,68.162,69.021,68.123,68.945,2217715
2016-03-16,68.718,69.709,68.096,69.484,3073210
2016-03-17,69.672,70.748,69.294,70.418,3479108
2016-03-18,70.476,70.739,69.389,69.389,4979646
2016-03-21,69.568,69.719,68.573,69.551,2594365
2016-03-22,69.625,69.655,68.88,68.917,3185971
2016-03-23,69.125,69.659,68.605,69.437,1935943
2016-03-24,69.437,69.511,68.983,69.352,1688185
2016-03-28,69.56,69.937,68.955,69.096,2092982
2016-03-29,69.398,70.56,69.04,70.504,2914269
2016-03-30,70.644,70.748,69.994,70.608,2073519
2016-03-31,70.409,71.015,70.19,70.957,2875770
2016-04-01,70.635,71.317,70.239,71.213,2485444
2016-04-04,71.051,71.051,70.174,70.446,2131853
2016-04-05,69.521,69.655,68.142,69.002,8444088
2016-04-06,68.851,69.173,68.331,68.718,4474760
2016-04-07,68.596,69.173,68.519,68.926,2472932
2016-04-08,69.181,69.427,68.794,68.992,2558323
2016-04-11,69.049,69.511,68.794,68.831,2781802
2016-04-12,68.87,69.262,68.747,69.163,2939161
2016-04-13,69.37,69.37,68.397,68.766,1895749
2016-04-14,68.766,69.049,68.397,68.672,1714945
2016-04-15,68.831,69.2,68.558,69.002,2546255
2016-04-18,68.955,69.105,68.162,68.831,2812635
2016-04-19,68.747,69.096,68.464,68.784,2573733
2016-04-20,68.935,69.04,67.085,67.141,2701760
2016-04-21,67.141,67.141,65.441,65.658,3761544
2016-04-22,65.743,66.356,65.743,66.178,2702028
2016-04-25,66.187,66.442,65.913,66.31,2740387
2016-04-26,66.356,66.659,65.828,66.026,2459121
2016-04-27,66.252,67.273,66.064,66.83,3434599
2016-04-28,66.329,67.15,66.168,67.094,2835268
2016-04-29,66.688,67.509,66.215,67.509,4769680
2016-05-02,67.726,68.459,67.538,68.103,3202721
2016-05-03,67.888,68.294,67.462,67.954,4149269
2016-05-04,66.508,68.974,66.508,68.747,3376404
2016-05-05,68.662,69.276,67.67,68.001,2856033
2016-05-06,68.113,68.217,66.659,67.32,2519518
2016-05-09,67.453,67.67,67.085,67.518,2180450
2016-05-10,67.756,67.888,67.424,67.557,1801910
2016-05-11,67.66,67.877,66.943,67.746,1945102
2016-05-12,67.67,68.379,67.462,68.275,2657115
2016-05-13,68.256,68.425,67.652,68.096,1824631
2016-05-16,68.019,68.341,67.557,68.217,1602522
2016-05-17,68.048,68.266,66.83,67.141,2445265
2016-05-18,66.688,67.293,65.469,65.753,3653689
2016-05-19,65.431,66.971,64.902,66.951,3072362
2016-05-20,67.207,67.254,66.743,67.047,2282274
2016-05-23,67.179,67.254,66.206,66.252,2133138
2016-05-24,66.404,67,66.192,66.857,2089996
2016-05-25,66.707,67.103,66.329,67.009,2175571
2016-05-26,66.867,67.746,66.83,67.604,1954887
2016-05-27,67.708,67.803,67.254,67.642,1453776
2016-05-31,67.652,68.321,67.397,68.246,4102568
2016-06-01,67.912,68.513,67.817,68.371,2022506
2016-06-02,68.151,68.371,67.478,68.189,2357862
2016-06-03,68.837,69.924,68.681,69.6,3310429
2016-06-06,69.524,69.843,69.028,69.409,2131038
2016-06-07,69.382,69.924,69.038,69.152,2004052
2016-06-08,69.209,69.849,69.067,69.582,1698794
2016-06-09,69.487,70.439,69.191,70.334,1791760
2016-06-10,70.325,70.574,69.697,69.964,2471308
2016-06-13,70.106,70.544,69.914,70.001,3337020
2016-06-14,70.001,70.474,69.809,70.269,6226894
2016-06-15,70.289,70.708,69.859,70.279,3435886
2016-06-16,69.792,70.716,69.639,70.479,3327617
2016-06-17,70.43,70.964,70.184,70.699,8363598
2016-06-20,71.03,71.223,70.249,70.926,5173536
2016-06-21,70.83,71.135,70.394,70.918,2945739
2016-06-22,70.879,71.003,70.344,70.384,1882748
2016-06-23,70.394,70.538,70.079,70.535,1480944
2016-06-24,70.134,71.375,69.992,70.745,4542483
2016-06-27,70.489,71.633,70.394,71.489,3525485
2016-06-28,71.318,72.911,70.889,72.911,6189615
2016-06-29,73.101,73.254,72.509,72.882,2985517
2016-06-30,73.111,74.331,72.939,74.331,3510310
2016-07-01,74.456,74.571,73.511,74.266,2319364
2016-07-05,74.398,74.891,74.275,74.826,2589744
2016-07-06,74.826,75.323,74.436,75.276,3091632
2016-07-07,75.086,75.276,73.683,73.892,2696668
2016-07-08,73.836,74.59,73.006,74.581,2368558
2016-07-11,74.101,74.654,73.655,74.541,1920247
2016-07-12,74.084,74.407,73.664,73.836,2161201
2016-07-13,74.302,74.38,73.892,74.18,2466244
2016-07-14,73.731,73.911,73.406,73.578,2359911
2016-07-15,73.731,74.151,73.578,73.951,2018178
2016-07-18,74.075,74.456,73.941,74.226,1595205
2016-07-19,74.189,74.485,73.783,74.236,1567548
